Employee_ID,Event_Date,Event_Type,Old_Department_ID,New_Department_ID,Event_Reason
EMP12400,2023-07-11,Joining,,,Initial employment
EMP12400,2026-01-10,Rehire,101.0,101.0,Returned employee
EMP12400,2026-04-06,Promotion,101.0,101.0,Role progression
EMP12401,2022-12-15,Joining,,,Initial employment
EMP12402,2019-02-15,Joining,,,Initial employment
EMP12403,2020-08-22,Joining,,,Initial employment
EMP12403,2025-06-12,Resignation,101.0,101.0,Voluntary exit
EMP12404,2020-12-20,Joining,,,Initial employment
EMP12405,2024-03-27,Joining,,,Initial employment
EMP12405,2026-01-15,Transfer,101.0,104.0,Business transfer
EMP12406,2022-07-16,Joining,,,Initial employment
EMP12406,2023-05-20,Promotion,104.0,104.0,Role progression
EMP12406,2023-05-08,Promotion,104.0,104.0,Role progression
EMP12407,2020-08-23,Joining,,,Initial employment
EMP12407,2025-06-17,Manager Change,102.0,102.0,Reporting-line change
EMP12407,2022-11-22,Promotion,102.0,102.0,Role progression
EMP12407,2023-08-15,Transfer,102.0,104.0,Business transfer
EMP12408,2020-01-16,Joining,,,Initial employment
EMP12408,2024-05-14,Resignation,103.0,103.0,Voluntary exit
EMP12409,2019-04-28,Joining,,,Initial employment
EMP12409,2024-11-19,Transfer,105.0,107.0,Business transfer
EMP12409,2021-10-27,Manager Change,105.0,105.0,Reporting-line change
EMP12409,2022-01-21,Transfer,105.0,108.0,Business transfer
EMP12410,2024-12-03,Joining,,,Initial employment
EMP12411,2019-09-17,Joining,,,Initial employment
EMP12411,2020-12-10,Promotion,106.0,106.0,Role progression
EMP12411,2025-04-15,Manager Change,106.0,106.0,Reporting-line change
EMP12412,2022-01-03,Joining,,,Initial employment
EMP12413,2023-02-12,Joining,,,Initial employment
EMP12414,2025-06-10,Joining,,,Initial employment
EMP12414,2026-03-17,Promotion,108.0,108.0,Role progression
EMP12415,2024-08-16,Joining,,,Initial employment
EMP12416,2020-01-01,Joining,,,Initial employment
EMP12416,2023-09-30,Transfer,104.0,107.0,Business transfer
EMP12417,2023-07-16,Joining,,,Initial employment
EMP12417,2026-03-28,Manager Change,102.0,102.0,Reporting-line change
EMP12417,2026-04-03,Resignation,102.0,102.0,Voluntary exit
EMP12417,2024-04-19,Promotion,102.0,102.0,Role progression
EMP12418,2026-01-14,Joining,,,Initial employment
EMP12419,2023-01-01,Joining,,,Initial employment
EMP12419,2025-08-11,Resignation,106.0,106.0,Voluntary exit
EMP12420,2024-07-17,Joining,,,Initial employment
EMP12421,2025-10-12,Joining,,,Initial employment
EMP12422,2021-03-01,Joining,,,Initial employment
EMP12423,2021-01-16,Joining,,,Initial employment
EMP12423,2025-12-14,Resignation,107.0,107.0,Voluntary exit
EMP12424,2025-08-11,Joining,,,Initial employment
EMP12425,2019-11-09,Joining,,,Initial employment
EMP12425,2025-09-26,Manager Change,102.0,102.0,Reporting-line change
EMP12425,2020-09-04,Promotion,102.0,102.0,Role progression
EMP12426,2020-06-21,Joining,,,Initial employment
EMP12426,2022-11-18,Rehire,108.0,108.0,Returned employee
EMP12427,2021-07-09,Joining,,,Initial employment
EMP12427,2024-07-27,Rehire,102.0,102.0,Returned employee
EMP12427,2024-07-05,Transfer,102.0,103.0,Business transfer
EMP12427,2023-09-09,Leave of Absence,102.0,102.0,Temporary leave
EMP12428,2021-12-13,Joining,,,Initial employment
EMP12428,2026-02-15,Transfer,104.0,103.0,Business transfer
EMP12429,2023-01-30,Joining,,,Initial employment
EMP12430,2025-07-09,Joining,,,Initial employment
EMP12431,2021-03-08,Joining,,,Initial employment
EMP12431,2022-01-13,Resignation,106.0,106.0,Voluntary exit
EMP12432,2019-12-14,Joining,,,Initial employment
EMP12432,2022-08-15,Transfer,103.0,104.0,Business transfer
EMP12432,2024-02-27,Promotion,103.0,103.0,Role progression
EMP12432,2024-11-14,Termination,103.0,103.0,Involuntary exit
EMP12432,2022-08-21,Promotion,103.0,103.0,Role progression
EMP12433,2019-09-30,Joining,,,Initial employment
EMP12434,2020-12-20,Joining,,,Initial employment
EMP12434,2023-05-12,Transfer,101.0,105.0,Business transfer
EMP12434,2026-01-16,Transfer,101.0,105.0,Business transfer
EMP12435,2023-11-09,Joining,,,Initial employment
EMP12436,2025-12-22,Joining,,,Initial employment
EMP12437,2020-11-15,Joining,,,Initial employment
EMP12438,2024-10-27,Joining,,,Initial employment
EMP12438,2025-11-26,Promotion,101.0,101.0,Role progression
EMP12439,2020-09-13,Joining,,,Initial employment
EMP12439,2024-07-02,Transfer,101.0,106.0,Business transfer
EMP12440,2024-08-01,Joining,,,Initial employment
EMP12441,2021-08-04,Joining,,,Initial employment
EMP12441,2022-10-17,Rehire,103.0,103.0,Returned employee
EMP12441,2022-09-27,Promotion,103.0,103.0,Role progression
EMP12442,2025-08-02,Joining,,,Initial employment
EMP12443,2026-04-19,Joining,,,Initial employment
EMP12444,2020-05-21,Joining,,,Initial employment
EMP12444,2023-11-20,Manager Change,108.0,108.0,Reporting-line change
EMP12444,2021-04-21,Transfer,108.0,102.0,Business transfer
EMP12445,2023-05-02,Joining,,,Initial employment
EMP12446,2026-03-08,Joining,,,Initial employment
EMP12447,2019-09-01,Joining,,,Initial employment
EMP12447,2022-10-28,Resignation,103.0,103.0,Voluntary exit
EMP12447,2025-07-12,Promotion,103.0,103.0,Role progression
EMP12447,2024-09-19,Manager Change,103.0,103.0,Reporting-line change
EMP12447,2025-06-05,Transfer,103.0,102.0,Business transfer
EMP12448,2020-05-20,Joining,,,Initial employment
EMP12448,2023-10-03,Termination,107.0,107.0,Involuntary exit
EMP12448,2025-12-29,Promotion,107.0,107.0,Role progression
EMP12448,2022-11-03,Promotion,107.0,107.0,Role progression
EMP12449,2020-02-26,Joining,,,Initial employment
EMP12449,2023-08-01,Termination,102.0,102.0,Involuntary exit
EMP12450,2025-03-14,Joining,,,Initial employment
EMP12451,2024-02-16,Joining,,,Initial employment
EMP12451,2026-01-07,Transfer,106.0,101.0,Business transfer
EMP12451,2024-10-25,Manager Change,106.0,106.0,Reporting-line change
EMP12451,2025-09-25,Promotion,106.0,106.0,Role progression
EMP12452,2022-04-07,Joining,,,Initial employment
EMP12452,2024-12-19,Transfer,105.0,103.0,Business transfer
EMP12453,2019-11-26,Joining,,,Initial employment
EMP12453,2020-06-21,Rehire,104.0,104.0,Returned employee
EMP12453,2025-08-15,Termination,104.0,104.0,Involuntary exit
EMP12453,2024-11-10,Manager Change,104.0,104.0,Reporting-line change
EMP12453,2020-08-11,Promotion,104.0,104.0,Role progression
EMP12453,2022-05-16,Transfer,104.0,107.0,Business transfer
EMP12454,2020-10-11,Joining,,,Initial employment
EMP12454,2024-10-20,Termination,101.0,101.0,Involuntary exit
EMP12455,2023-01-04,Joining,,,Initial employment
EMP12455,2025-11-14,Manager Change,101.0,101.0,Reporting-line change
EMP12455,2025-09-27,Rehire,101.0,101.0,Returned employee
EMP12456,2020-01-26,Joining,,,Initial employment
EMP12457,2023-02-28,Joining,,,Initial employment
EMP12457,2025-12-21,Termination,102.0,102.0,Involuntary exit
EMP12458,2020-01-16,Joining,,,Initial employment
EMP12458,2022-12-13,Rehire,103.0,103.0,Returned employee
EMP12458,2022-05-11,Transfer,103.0,103.0,Business transfer
EMP12458,2023-09-06,Manager Change,103.0,103.0,Reporting-line change
EMP12459,2021-01-11,Joining,,,Initial employment
EMP12459,2023-03-04,Termination,104.0,104.0,Involuntary exit
EMP12460,2024-07-03,Joining,,,Initial employment
EMP12461,2021-03-30,Joining,,,Initial employment
EMP12462,2020-11-03,Joining,,,Initial employment
EMP12462,2025-03-14,Resignation,107.0,107.0,Voluntary exit
EMP12463,2026-01-04,Joining,,,Initial employment
EMP12464,2023-11-07,Joining,,,Initial employment
EMP12465,2022-04-26,Joining,,,Initial employment
EMP12465,2024-04-24,Transfer,101.0,105.0,Business transfer
EMP12465,2024-08-18,Leave of Absence,101.0,101.0,Temporary leave
EMP12466,2021-07-18,Joining,,,Initial employment
EMP12466,2026-03-24,Manager Change,103.0,103.0,Reporting-line change
EMP12466,2026-02-13,Leave of Absence,103.0,103.0,Temporary leave
EMP12467,2023-03-20,Joining,,,Initial employment
EMP12468,2021-07-01,Joining,,,Initial employment
EMP12468,2026-01-21,Termination,108.0,108.0,Involuntary exit
EMP12468,2022-09-29,Manager Change,108.0,108.0,Reporting-line change
EMP12469,2020-10-05,Joining,,,Initial employment
EMP12469,2025-07-27,Leave of Absence,101.0,101.0,Temporary leave
EMP12470,2020-03-02,Joining,,,Initial employment
EMP12470,2022-09-02,Resignation,103.0,103.0,Voluntary exit
EMP12470,2021-05-18,Resignation,103.0,103.0,Voluntary exit
EMP12471,2020-05-16,Joining,,,Initial employment
EMP12471,2020-12-17,Transfer,103.0,103.0,Business transfer
EMP12471,2023-10-25,Resignation,103.0,103.0,Voluntary exit
EMP12472,2020-12-30,Joining,,,Initial employment
EMP12472,2021-11-16,Transfer,105.0,104.0,Business transfer
EMP12472,2023-04-21,Transfer,105.0,108.0,Business transfer
EMP12472,2026-06-21,Rehire,105.0,105.0,Returned employee
EMP12473,2022-07-07,Joining,,,Initial employment
EMP12473,2025-09-11,Transfer,101.0,106.0,Business transfer
EMP12473,2025-05-25,Rehire,101.0,101.0,Returned employee
EMP12473,2026-04-29,Rehire,101.0,101.0,Returned employee
EMP12474,2024-10-19,Joining,,,Initial employment
EMP12475,2025-11-30,Joining,,,Initial employment
EMP12476,2020-04-01,Joining,,,Initial employment
EMP12476,2022-02-21,Promotion,107.0,107.0,Role progression
EMP12476,2022-06-14,Manager Change,107.0,107.0,Reporting-line change
EMP12476,2025-04-11,Resignation,107.0,107.0,Voluntary exit
EMP12477,2025-02-14,Joining,,,Initial employment
EMP12477,2026-03-31,Transfer,101.0,107.0,Business transfer
EMP12478,2019-10-18,Joining,,,Initial employment
EMP12478,2023-02-09,Resignation,108.0,108.0,Voluntary exit
EMP12478,2020-04-26,Manager Change,108.0,108.0,Reporting-line change
EMP12479,2021-07-08,Joining,,,Initial employment
EMP12479,2025-05-24,Termination,107.0,107.0,Involuntary exit
EMP12479,2023-05-11,Promotion,107.0,107.0,Role progression
EMP12480,2025-05-28,Joining,,,Initial employment
EMP12481,2024-05-23,Joining,,,Initial employment
EMP12481,2026-02-01,Rehire,107.0,107.0,Returned employee
EMP12481,2025-10-06,Transfer,107.0,106.0,Business transfer
EMP12482,2021-01-25,Joining,,,Initial employment
EMP12483,2023-07-17,Joining,,,Initial employment
EMP12483,2024-03-30,Promotion,108.0,108.0,Role progression
EMP12484,2024-01-09,JOINING,,,Initial employment
EMP12484,2025-09-14,Promotion,104.0,104.0,Role progression
EMP12484,2024-09-30,Manager Change,104.0,104.0,Reporting-line change
EMP12485,2022-07-30,Joining,,,Initial employment
EMP12485,2026-06-07,Transfer,102.0,101.0,Business transfer
EMP12486,2023-04-17,Joining,,,Initial employment
EMP12486,2024-09-30,Resignation,103.0,103.0,Voluntary exit
EMP12486,2025-01-14,Transfer,103.0,107.0,Business transfer
EMP12486,2025-06-04,Transfer,103.0,105.0,Business transfer
EMP12487,2024-02-13,Joining,,,Initial employment
EMP12488,2020-01-12,Joining,,,Initial employment
EMP12488,2024-12-29,Promotion,108.0,108.0,Role progression
EMP12488,2024-12-28,Promotion,108.0,108.0,Role progression
EMP12489,2022-03-25,Joining,,,Initial employment
EMP12489,2025-05-16,Manager Change,101.0,101.0,Reporting-line change
EMP12489,2022-12-21,Termination,101.0,101.0,Involuntary exit
EMP12490,2020-05-22,Joining,,,Initial employment
EMP12491,2022-12-07,Joining,,,Initial employment
EMP12491,2025-11-30,Promotion,103.0,103.0,Role progression
EMP12491,2024-01-10,Transfer,103.0,106.0,Business transfer
EMP12492,2026-01-19,Joining,,,Initial employment
EMP12493,2020-07-12,Joining,,,Initial employment
EMP12493,2024-11-22,Termination,102.0,102.0,Involuntary exit
EMP12493,2021-04-30,Transfer,102.0,106.0,Business transfer
EMP12494,2025-04-26,Joining,,,Initial employment
EMP12495,2020-02-25,Joining,,,Initial employment
EMP12495,2024-09-21,Resignation,103.0,103.0,Voluntary exit
EMP12496,2023-04-02,Joining,,,Initial employment
EMP12497,2019-10-31,Joining,,,Initial employment
EMP12497,2024-08-16,Promotion,101.0,101.0,Role progression
EMP12497,2023-02-06,Manager Change,101.0,101.0,Reporting-line change
EMP12497,2020-12-09,Promotion,101.0,101.0,Role progression
EMP12497,2025-07-26,Rehire,101.0,101.0,Returned employee
EMP12498,2021-07-30,Joining,,,Initial employment
EMP12498,2023-12-14,Promotion,101.0,101.0,Role progression
EMP12498,2025-05-26,Transfer,101.0,101.0,Business transfer
EMP12498,2023-09-23,Termination,101.0,101.0,Involuntary exit
EMP12499,2026-02-02,Joining,,,Initial employment
EMP12500,2022-07-25,Joining,,,Initial employment
EMP12500,2025-12-31,Manager Change,106.0,106.0,Reporting-line change
EMP12500,2025-04-04,Rehire,106.0,106.0,Returned employee
EMP12501,2021-12-25,Joining,,,Initial employment
EMP12501,2025-03-07,Manager Change,101.0,101.0,Reporting-line change
EMP12502,2024-11-25,Joining,,,Initial employment
EMP12503,2025-05-04,Joining,,,Initial employment
EMP12504,2025-03-19,Joining,,,Initial employment
EMP12505,2024-01-02,Joining,,,Initial employment
EMP12506,2023-04-03,Joining,,,Initial employment
EMP12506,2025-08-25,Transfer,104.0,103.0,Business transfer
EMP12506,2023-10-19,Termination,104.0,104.0,Involuntary exit
EMP12507,2020-11-23,Joining,,,Initial employment
EMP12507,2022-12-22,Transfer,102.0,104.0,Business transfer
EMP12508,2019-09-12,Joining,,,Initial employment
EMP12509,2023-01-18,Joining,,,Initial employment
EMP12510,2025-04-19,Joining,,,Initial employment
EMP12510,2025-12-17,Manager Change,102.0,102.0,Reporting-line change
EMP12511,2019-09-14,Joining,,,Initial employment
EMP12511,2022-06-11,Promotion,105.0,105.0,Role progression
EMP12511,2025-06-08,Promotion,105.0,105.0,Role progression
EMP12511,2021-08-25,Transfer,105.0,107.0,Business transfer
EMP12512,2025-08-27,Joining,,,Initial employment
EMP12513,2020-03-17,Joining,,,Initial employment
EMP12514,2024-02-25,Joining,,,Initial employment
EMP12514,2025-02-03,Transfer,103.0,105.0,Business transfer
EMP12515,2026-03-31,Joining,,,Initial employment
EMP12516,2022-01-18,Joining,,,Initial employment
EMP12516,2023-02-03,Promotion,103.0,103.0,Role progression
EMP12516,2025-12-24,Promotion,103.0,103.0,Role progression
EMP12516,2024-01-03,Resignation,103.0,103.0,Voluntary exit
EMP12516,2023-09-29,Promotion,103.0,103.0,Role progression
EMP12517,2025-09-03,Joining,,,Initial employment
EMP12518,2020-08-04,Joining,,,Initial employment
EMP12518,2021-09-19,Manager Change,102.0,102.0,Reporting-line change
EMP12518,2024-10-05,Manager Change,102.0,102.0,Reporting-line change
EMP12518,2021-05-07,Promotion,102.0,102.0,Role progression
EMP12518,2021-12-02,Rehire,102.0,102.0,Returned employee
EMP12519,2023-10-02,Joining,,,Initial employment
EMP12519,2026-03-31,Resignation,103.0,103.0,Voluntary exit
EMP12520,2026-03-30,Joining,,,Initial employment
EMP12521,2019-01-19,Joining,,,Initial employment
EMP12521,2022-09-02,Leave of Absence,106.0,106.0,Temporary leave
EMP12522,2022-01-29,Joining,,,Initial employment
EMP12522,2024-11-05,Rehire,108.0,108.0,Returned employee
EMP12522,2023-03-18,Promotion,108.0,108.0,Role progression
EMP12522,2023-06-06,Promotion,108.0,108.0,Role progression
EMP12523,2026-04-08,Joining,,,Initial employment
EMP12524,2022-10-12,Joining,,,Initial employment
EMP12524,2025-01-16,Promotion,101.0,101.0,Role progression
EMP12525,2023-04-15,Joining,,,Initial employment
EMP12526,2024-09-11,Joining,,,Initial employment
EMP12526,2025-07-11,Rehire,104.0,104.0,Returned employee
EMP12527,2024-06-16,JOINING,,,Initial employment
EMP12527,2025-11-27,Transfer,101.0,107.0,Business transfer
EMP12528,2023-03-28,Joining,,,Initial employment
EMP12528,2026-03-19,Leave of Absence,107.0,107.0,Temporary leave
EMP12529,2021-05-11,Joining,,,Initial employment
EMP12530,2019-06-04,Joining,,,Initial employment
EMP12530,2020-02-29,Resignation,108.0,108.0,Voluntary exit
EMP12530,2023-06-25,Transfer,108.0,107.0,Business transfer
EMP12530,2024-10-16,Manager Change,108.0,108.0,Reporting-line change
EMP12531,2021-06-23,Joining,,,Initial employment
EMP12532,2022-06-23,Joining,,,Initial employment
EMP12532,2026-04-28,Promotion,107.0,107.0,Role progression
EMP12532,2025-09-14,Termination,107.0,107.0,Involuntary exit
EMP12533,2020-02-09,Joining,,,Initial employment
EMP12533,2020-12-24,Transfer,106.0,105.0,Business transfer
EMP12534,2021-04-23,Joining,,,Initial employment
EMP12535,2023-11-18,Joining,,,Initial employment
EMP12535,2025-02-02,Promotion,104.0,104.0,Role progression
EMP12536,2023-04-14,Joining,,,Initial employment
EMP12536,2025-04-18,Manager Change,107.0,107.0,Reporting-line change
EMP12536,2024-05-20,Rehire,107.0,107.0,Returned employee
EMP12537,2022-03-30,Joining,,,Initial employment
EMP12537,2025-10-26,Manager Change,103.0,103.0,Reporting-line change
EMP12538,2021-01-16,Joining,,,Initial employment
EMP12538,2023-06-13,Resignation,103.0,103.0,Voluntary exit
EMP12539,2023-09-22,Joining,,,Initial employment
EMP12540,2019-09-28,Joining,,,Initial employment
EMP12540,2021-10-14,Promotion,104.0,104.0,Role progression
EMP12541,2021-02-08,Joining,,,Initial employment
EMP12542,2023-09-12,Joining,,,Initial employment
EMP12543,2023-02-19,Joining,,,Initial employment
EMP12543,2025-03-02,Promotion,106.0,106.0,Role progression
EMP12543,2024-02-18,Transfer,106.0,101.0,Business transfer
EMP12543,2023-10-18,Rehire,106.0,106.0,Returned employee
EMP12544,2019-06-21,Joining,,,Initial employment
EMP12544,2020-12-25,Promotion,105.0,105.0,Role progression
EMP12545,2019-10-01,Joining,,,Initial employment
EMP12546,2025-04-25,Joining,,,Initial employment
EMP12547,2022-03-04,Joining,,,Initial employment
EMP12547,2024-10-23,Manager Change,101.0,101.0,Reporting-line change
EMP12547,2026-03-24,Manager Change,101.0,101.0,Reporting-line change
EMP12548,2023-09-03,Joining,,,Initial employment
EMP12549,2023-11-07,Joining,,,Initial employment
EMP12549,2025-06-24,Manager Change,104.0,104.0,Reporting-line change
EMP12550,2020-02-26,Joining,,,Initial employment
EMP12551,2022-12-15,Joining,,,Initial employment
EMP12551,2026-05-06,Termination,104.0,104.0,Involuntary exit
EMP12551,2024-04-21,Transfer,104.0,105.0,Business transfer
EMP12551,2026-05-23,Promotion,104.0,104.0,Role progression
EMP12551,2025-02-17,Manager Change,104.0,104.0,Reporting-line change
EMP12551,2025-12-11,Transfer,104.0,107.0,Business transfer
EMP12552,2022-04-24,Joining,,,Initial employment
EMP12552,2024-05-03,Leave of Absence,101.0,101.0,Temporary leave
EMP12553,2025-08-08,Joining,,,Initial employment
EMP12554,2025-08-22,Joining,,,Initial employment
EMP12555,2020-08-02,Joining,,,Initial employment
EMP12555,2022-01-29,Leave of Absence,108.0,108.0,Temporary leave
EMP12555,2024-04-27,Promotion,108.0,108.0,Role progression
EMP12556,2021-06-09,Joining,,,Initial employment
EMP12556,2023-12-20,Manager Change,104.0,104.0,Reporting-line change
EMP12557,2020-12-22,Joining,,,Initial employment
EMP12558,2021-05-30,Joining,,,Initial employment
EMP12558,2025-01-21,Leave of Absence,102.0,102.0,Temporary leave
EMP12559,2022-01-26,Joining,,,Initial employment
EMP12560,2026-04-06,Joining,,,Initial employment
EMP12561,2024-06-30,Joining,,,Initial employment
EMP12561,2025-07-30,Promotion,102.0,102.0,Role progression
EMP12562,2024-08-31,Joining,,,Initial employment
EMP12563,2023-01-13,Joining,,,Initial employment
EMP12564,2020-01-18,Joining,,,Initial employment
EMP12564,2021-03-13,Termination,101.0,101.0,Involuntary exit
EMP12565,2024-12-21,Joining,,,Initial employment
EMP12565,2026-03-03,Leave of Absence,107.0,107.0,Temporary leave
EMP12566,2022-12-20,Joining,,,Initial employment
EMP12567,2025-12-25,Joining,,,Initial employment
EMP12568,2023-05-10,Joining,,,Initial employment
EMP12568,2025-05-30,Leave of Absence,101.0,101.0,Temporary leave
EMP12568,2025-11-04,Resignation,101.0,101.0,Voluntary exit
EMP12568,2024-01-11,Transfer,101.0,102.0,Business transfer
EMP12569,2023-11-22,Joining,,,Initial employment
EMP12570,2019-05-24,Joining,,,Initial employment
EMP12570,2021-07-11,Manager Change,107.0,107.0,Reporting-line change
EMP12571,2024-03-01,Joining,,,Initial employment
EMP12571,2025-08-26,Transfer,106.0,101.0,Business transfer
EMP12572,2023-08-30,Joining,,,Initial employment
EMP12572,2024-10-21,Leave of Absence,102.0,102.0,Temporary leave
EMP12573,2022-12-06,Joining,,,Initial employment
EMP12573,2024-10-28,Transfer,101.0,101.0,Business transfer
EMP12574,2019-08-12,Joining,,,Initial employment
EMP12574,2021-02-06,Resignation,106.0,106.0,Voluntary exit
EMP12574,2022-11-30,Transfer,106.0,108.0,Business transfer
EMP12575,2019-08-08,Joining,,,Initial employment
EMP12575,2025-03-10,Rehire,104.0,104.0,Returned employee
EMP12575,2023-06-28,Transfer,104.0,108.0,Business transfer
EMP12576,2019-06-28,Joining,,,Initial employment
EMP12577,2023-07-13,Joining,,,Initial employment
EMP12577,2026-06-23,Transfer,103.0,102.0,Business transfer
EMP12577,2026-06-04,Transfer,103.0,102.0,Business transfer
EMP12578,2020-03-08,Joining,,,Initial employment
EMP12579,2019-09-22,Joining,,,Initial employment
EMP12579,2025-07-12,Promotion,106.0,106.0,Role progression
EMP12579,2025-04-17,Promotion,106.0,106.0,Role progression
EMP12580,2021-08-11,Joining,,,Initial employment
EMP12580,2024-06-07,Promotion,108.0,108.0,Role progression
EMP12580,2023-12-10,Manager Change,108.0,108.0,Reporting-line change
EMP12580,2024-11-12,Promotion,108.0,108.0,Role progression
EMP12581,2020-03-04,Joining,,,Initial employment
EMP12581,2020-10-29,Promotion,101.0,101.0,Role progression
EMP12581,2021-03-06,Transfer,101.0,102.0,Business transfer
EMP12581,2021-01-24,Promotion,101.0,101.0,Role progression
EMP12582,2025-09-29,Joining,,,Initial employment
EMP12583,2025-02-22,Joining,,,Initial employment
EMP12584,2023-04-27,Joining,,,Initial employment
EMP12585,2020-04-24,Joining,,,Initial employment
EMP12585,2021-09-07,Promotion,102.0,102.0,Role progression
EMP12585,2022-05-13,Resignation,102.0,102.0,Voluntary exit
EMP12585,2023-02-09,Leave of Absence,102.0,102.0,Temporary leave
EMP12586,2022-09-15,Joining,,,Initial employment
EMP12587,2021-06-08,Joining,,,Initial employment
EMP12588,2021-07-13,Joining,,,Initial employment
EMP12589,2024-12-10,Joining,,,Initial employment
EMP12590,2024-03-17,Joining,,,Initial employment
EMP12591,2022-11-11,Joining,,,Initial employment
EMP12591,2024-07-08,Manager Change,101.0,101.0,Reporting-line change
EMP12591,2023-11-23,Resignation,101.0,101.0,Voluntary exit
EMP12592,2022-09-24,Joining,,,Initial employment
EMP12592,2025-07-23,Transfer,106.0,108.0,Business transfer
EMP12593,2021-02-16,Joining,,,Initial employment
EMP12594,2025-07-23,Joining,,,Initial employment
EMP12594,2026-03-25,Promotion,106.0,106.0,Role progression
EMP12595,2019-01-29,Joining,,,Initial employment
EMP12595,2020-06-20,Leave of Absence,103.0,103.0,Temporary leave
EMP12595,2022-05-19,Rehire,103.0,103.0,Returned employee
EMP12596,2019-02-04,Joining,,,Initial employment
EMP12597,2022-11-20,Joining,,,Initial employment
EMP12598,2026-04-24,Joining,,,Initial employment
EMP12599,2020-08-11,Joining,,,Initial employment
EMP12599,2021-05-20,Manager Change,101.0,101.0,Reporting-line change
EMP12599,2023-12-06,Manager Change,101.0,101.0,Reporting-line change
EMP12600,2021-06-22,Joining,,,Initial employment
EMP12600,2023-11-15,Rehire,102.0,102.0,Returned employee
EMP12600,2025-08-30,Promotion,102.0,102.0,Role progression
EMP12600,2025-02-19,Manager Change,102.0,102.0,Reporting-line change
EMP12600,2024-08-09,Promotion,102.0,102.0,Role progression
EMP12601,2026-01-11,Joining,,,Initial employment
EMP12602,2024-12-09,Joining,,,Initial employment
EMP12603,2019-12-06,Joining,,,Initial employment
EMP12603,2021-02-25,Promotion,102.0,102.0,Role progression
EMP12603,2023-05-20,Promotion,102.0,102.0,Role progression
EMP12604,2019-06-24,Joining,,,Initial employment
EMP12604,2020-07-11,Promotion,103.0,103.0,Role progression
EMP12604,2021-08-10,Promotion,103.0,103.0,Role progression
EMP12604,2022-04-06,Termination,103.0,103.0,Involuntary exit
EMP12604,2021-03-04,Transfer,103.0,106.0,Business transfer
EMP12605,2024-04-07,Joining,,,Initial employment
EMP12605,2024-12-12,Promotion,101.0,101.0,Role progression
EMP12606,2023-09-11,Joining,,,Initial employment
EMP12607,2020-08-19,Joining,,,Initial employment
EMP12607,2024-06-12,Manager Change,101.0,101.0,Reporting-line change
EMP12607,2021-07-27,Leave of Absence,101.0,101.0,Temporary leave
EMP12607,2023-08-11,Transfer,101.0,105.0,Business transfer
EMP12608,2020-03-26,Joining,,,Initial employment
EMP12608,2021-08-09,Leave of Absence,107.0,107.0,Temporary leave
EMP12608,2021-01-02,Transfer,107.0,103.0,Business transfer
EMP12609,2020-07-10,Joining,,,Initial employment
EMP12609,2024-10-30,Promotion,102.0,102.0,Role progression
EMP12609,2025-01-18,Transfer,102.0,107.0,Business transfer
EMP12610,2022-03-05,Joining,,,Initial employment
EMP12610,2025-04-25,Rehire,102.0,102.0,Returned employee
EMP12610,2024-09-04,Transfer,102.0,108.0,Business transfer
EMP12610,2025-12-09,Transfer,102.0,107.0,Business transfer
EMP12611,2022-09-18,Joining,,,Initial employment
EMP12612,2024-08-18,Joining,,,Initial employment
EMP12612,2026-02-24,Termination,101.0,101.0,Involuntary exit
EMP12613,2025-07-09,Joining,,,Initial employment
EMP12614,2021-10-13,Joining,,,Initial employment
EMP12614,2023-11-15,Manager Change,101.0,101.0,Reporting-line change
EMP12614,2023-04-15,Leave of Absence,101.0,101.0,Temporary leave
EMP12615,2025-07-02,Joining,,,Initial employment
EMP12616,2024-08-24,Joining,,,Initial employment
EMP12617,2021-04-18,Joining,,,Initial employment
EMP12617,2025-07-01,Promotion,102.0,102.0,Role progression
EMP12617,2022-01-27,Resignation,102.0,102.0,Voluntary exit
EMP12617,2025-06-11,Rehire,102.0,102.0,Returned employee
EMP12618,2023-06-26,Joining,,,Initial employment
EMP12618,2026-05-07,Transfer,106.0,108.0,Business transfer
EMP12619,2019-08-14,Joining,,,Initial employment
EMP12619,2025-01-28,Manager Change,104.0,104.0,Reporting-line change
EMP12620,2023-12-19,Joining,,,Initial employment
EMP12621,2024-11-30,Joining,,,Initial employment
EMP12621,2026-03-21,Rehire,105.0,105.0,Returned employee
EMP12622,2024-07-13,Joining,,,Initial employment
EMP12623,2022-12-22,Joining,,,Initial employment
EMP12623,2026-01-26,Promotion,104.0,104.0,Role progression
EMP12623,2026-05-13,Termination,104.0,104.0,Involuntary exit
EMP12624,2024-08-10,Joining,,,Initial employment
EMP12625,2025-05-02,Joining,,,Initial employment
EMP12625,2026-02-13,Transfer,102.0,108.0,Business transfer
EMP12626,2023-02-23,Joining,,,Initial employment
EMP12626,2024-01-20,Manager Change,105.0,105.0,Reporting-line change
EMP12627,2022-05-16,Joining,,,Initial employment
EMP12628,2023-07-04,Joining,,,Initial employment
EMP12628,2025-09-21,Rehire,108.0,108.0,Returned employee
EMP12629,2023-10-02,Joining,,,Initial employment
EMP12630,2019-11-02,Joining,,,Initial employment
EMP12630,2024-12-30,Termination,103.0,103.0,Involuntary exit
EMP12630,2021-07-31,Resignation,103.0,103.0,Voluntary exit
EMP12631,2024-08-21,Joining,,,Initial employment
EMP12632,2023-09-20,Joining,,,Initial employment
