Employee_ID,Review_Date,Performance_Rating,Performance_Category,Review_Type
EMP12544,2023-12-31,4.0,Exceeds Expectations,Annual
EMP12544,2024-06-30,3.5,Meets Expectations,Mid-Year
EMP12544,2024-12-31,3.7,Exceeds Expectations,Mid-Year
EMP12544,2025-06-30,2.9,Meets Expectations,Annual
EMP12544,2025-12-31,3.2,Meets Expectations,Annual
EMP12544,2026-06-30,2.4,Meets Expectations,Annual
EMP12545,2020-06-30,1.9,Meets Expectations,Mid-Year
EMP12545,2020-12-31,3.1,Exceeds Expectations,Annual
EMP12545,2021-06-30,3.2,Exceeds Expectations,Annual
EMP12545,2021-12-31,2.2,Meets Expectations,Annual
EMP12545,2022-06-30,3.1,Needs Improvement,Mid-Year
EMP12545,2022-12-31,2.7,Exceeds Expectations,Annual
EMP12545,2023-06-30,3.6,Meets Expectations,Mid-Year
EMP12545,2023-12-31,3.1,Meets Expectations,Annual
EMP12545,2024-06-30,3.5,Needs Improvement,Annual
EMP12545,2024-12-31,2.6,Meets Expectations,Annual
EMP12545,2025-06-30,2.3,Outstanding,Annual
EMP12545,2025-12-31,2.6,Needs Improvement,Annual
EMP12545,2026-06-30,2.9,Exceeds Expectations,Annual
EMP12546,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12546,2026-06-30,3.0,Meets Expectations,Annual
EMP12547,2022-12-31,2.2,Outstanding,Annual
EMP12547,2023-06-30,2.6,Exceeds Expectations,Annual
EMP12547,2023-12-31,3.5,Meets Expectations,Annual
EMP12547,2024-06-30,3.8,Exceeds Expectations,Mid-Year
EMP12547,2024-12-31,3.0,Needs Improvement,Mid-Year
EMP12547,2025-06-30,4.2,Meets Expectations,Mid-Year
EMP12547,2025-12-31,3.6,Meets Expectations,Annual
EMP12547,2026-06-30,4.2,Meets Expectations,Mid-Year
EMP12548,2024-06-30,2.9,Outstanding,Mid-Year
EMP12548,2024-12-31,3.8,Meets Expectations,Annual
EMP12548,2025-06-30,3.7,Meets Expectations,Mid-Year
EMP12548,2025-12-31,2.9,Meets Expectations,Annual
EMP12548,2026-06-30,3.6,Outstanding,Mid-Year
EMP12549,2024-06-30,3.3,Meets Expectations,Mid-Year
EMP12549,2024-12-31,4.4,Exceeds Expectations,Annual
EMP12549,2025-06-30,4.7,Meets Expectations,Mid-Year
EMP12549,2025-12-31,2.9,Meets Expectations,Mid-Year
EMP12549,2026-06-30,2.8,Meets Expectations,Annual
EMP12550,2020-12-31,3.5,Exceeds Expectations,Annual
EMP12550,2021-06-30,2.8,Needs Improvement,Annual
EMP12550,2021-12-31,3.5,Meets Expectations,Annual
EMP12550,2022-06-30,3.4,Meets Expectations,Annual
EMP12550,2022-12-31,3.1,Exceeds Expectations,Annual
EMP12550,2023-06-30,3.1,Meets Expectations,Annual
EMP12550,2023-12-31,4.5,Exceeds Expectations,Annual
EMP12550,2024-06-30,3.5,Exceeds Expectations,Mid-Year
EMP12550,2024-12-31,2.6,Exceeds Expectations,Annual
EMP12550,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP12550,2025-12-31,3.3,Needs Improvement,Mid-Year
EMP12550,2026-06-30,3.6,Meets Expectations,Annual
EMP12551,2023-06-30,3.1,Meets Expectations,Mid-Year
EMP12551,2023-12-31,3.9,Needs Improvement,Annual
EMP12551,2024-06-30,3.1,Meets Expectations,Annual
EMP12551,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP12551,2025-06-30,2.0,Exceeds Expectations,Mid-Year
EMP12551,2025-12-31,3.9,Meets Expectations,Mid-Year
EMP12551,2026-06-30,3.2,Needs Improvement,Annual
EMP12552,2022-12-31,3.2,Meets Expectations,Annual
EMP12552,2023-06-30,3.8,Meets Expectations,Mid-Year
EMP12552,2023-12-31,3.4,Meets Expectations,Mid-Year
EMP12552,2024-06-30,3.9,Meets Expectations,Annual
EMP12552,2024-12-31,3.3,Exceeds Expectations,Annual
EMP12552,2025-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12552,2025-12-31,3.2,Outstanding,Annual
EMP12552,2026-06-30,2.5,Exceeds Expectations,Annual
EMP12553,2026-06-30,3.2,Needs Improvement,Mid-Year
EMP12554,2026-06-30,2.1,Outstanding,Mid-Year
EMP12555,2020-12-31,2.2,Meets Expectations,Mid-Year
EMP12555,2021-06-30,3.8,Meets Expectations,Mid-Year
EMP12555,2021-12-31,3.6,Exceeds Expectations,Mid-Year
EMP12555,2022-06-30,3.3,Needs Improvement,Mid-Year
EMP12555,2022-12-31,4.0,Meets Expectations,Mid-Year
EMP12555,2023-06-30,3.3,Meets Expectations,Annual
EMP12555,2023-12-31,2.6,Needs Improvement,Annual
EMP12555,2024-06-30,2.8,Meets Expectations,Annual
EMP12555,2024-12-31,4.2,Meets Expectations,Mid-Year
EMP12555,2025-06-30,4.0,Meets Expectations,Mid-Year
EMP12555,2025-12-31,3.2,Meets Expectations,Annual
EMP12555,2026-06-30,3.3,Needs Improvement,Mid-Year
EMP12556,2021-12-31,3.5,Meets Expectations,Annual
EMP12556,2022-06-30,3.2,Meets Expectations,Annual
EMP12556,2022-12-31,3.7,Meets Expectations,Annual
EMP12556,2023-06-30,2.4,Needs Improvement,Annual
EMP12556,2023-12-31,2.7,Exceeds Expectations,Annual
EMP12556,2024-06-30,2.1,Meets Expectations,Annual
EMP12556,2024-12-31,3.7,Meets Expectations,Mid-Year
EMP12556,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP12556,2025-12-31,3.4,Meets Expectations,Annual
EMP12556,2026-06-30,3.0,Meets Expectations,Annual
EMP12557,2021-06-30,3.3,Needs Improvement,Annual
EMP12557,2021-12-31,2.3,Meets Expectations,Mid-Year
EMP12557,2022-06-30,3.1,Meets Expectations,Mid-Year
EMP12557,2022-12-31,3.1,Meets Expectations,Mid-Year
EMP12557,2023-06-30,3.1,Meets Expectations,Annual
EMP12557,2023-12-31,3.8,Meets Expectations,Annual
EMP12557,2024-06-30,2.7,Meets Expectations,Mid-Year
EMP12557,2024-12-31,2.8,Meets Expectations,Annual
EMP12557,2025-06-30,3.6,Meets Expectations,Mid-Year
EMP12557,2025-12-31,2.8,Exceeds Expectations,Annual
EMP12557,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12558,2021-12-31,2.4,Meets Expectations,Annual
EMP12558,2022-06-30,3.4,Meets Expectations,Mid-Year
EMP12558,2022-12-31,2.4,Meets Expectations,Annual
EMP12558,2023-06-30,2.2,Exceeds Expectations,Mid-Year
EMP12558,2023-12-31,3.1,Meets Expectations,Mid-Year
EMP12558,2024-06-30,3.6,Exceeds Expectations,Mid-Year
EMP12558,2024-12-31,3.2,Exceeds Expectations,Annual
EMP12558,2025-06-30,2.9,Needs Improvement,Annual
EMP12558,2025-12-31,3.1,Meets Expectations,Mid-Year
EMP12558,2026-06-30,3.3,Meets Expectations,Annual
EMP12559,2022-06-30,2.0,Meets Expectations,Annual
EMP12559,2022-12-31,3.4,Outstanding,Mid-Year
EMP12559,2023-06-30,3.4,Meets Expectations,Annual
EMP12559,2023-12-31,3.8,Needs Improvement,Annual
EMP12559,2024-06-30,3.7,Meets Expectations,Annual
EMP12559,2024-12-31,3.6,Meets Expectations,Mid-Year
EMP12559,2025-06-30,3.4,Meets Expectations,Mid-Year
EMP12559,2025-12-31,3.8,Meets Expectations,Mid-Year
EMP12559,2026-06-30,3.5,Outstanding,Annual
EMP12561,2024-12-31,2.3,Exceeds Expectations,Mid-Year
EMP12561,2025-06-30,2.8,Exceeds Expectations,Annual
EMP12561,2025-12-31,3.2,Exceeds Expectations,Mid-Year
EMP12561,2026-06-30,3.6,Meets Expectations,Annual
EMP12562,2025-06-30,3.3,Exceeds Expectations,Annual
EMP12562,2025-12-31,3.9,Needs Improvement,Annual
EMP12562,2026-06-30,3.0,Meets Expectations,Annual
EMP12563,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP12563,2023-12-31,2.6,Meets Expectations,Mid-Year
EMP12563,2024-06-30,3.4,Meets Expectations,Mid-Year
EMP12563,2024-12-31,3.9,Needs Improvement,Annual
EMP12563,2025-06-30,2.8,Exceeds Expectations,Annual
EMP12563,2025-12-31,3.3,Meets Expectations,Annual
EMP12563,2026-06-30,3.0,Exceeds Expectations,Mid-Year
EMP12564,2020-06-30,3.1,Meets Expectations,Annual
EMP12564,2020-12-31,3.2,Exceeds Expectations,Mid-Year
EMP12564,2021-06-30,3.6,Exceeds Expectations,Annual
EMP12564,2021-12-31,2.3,Outstanding,Mid-Year
EMP12564,2022-06-30,3.2,Meets Expectations,Mid-Year
EMP12564,2022-12-31,4.0,Meets Expectations,Mid-Year
EMP12564,2023-06-30,2.4,Meets Expectations,Mid-Year
EMP12564,2023-12-31,4.0,Meets Expectations,Mid-Year
EMP12564,2024-06-30,2.8,Meets Expectations,Mid-Year
EMP12564,2024-12-31,3.5,Meets Expectations,Annual
EMP12564,2025-06-30,3.5,Meets Expectations,Annual
EMP12564,2025-12-31,3.6,Needs Improvement,Mid-Year
EMP12564,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP12565,2025-06-30,2.0,Meets Expectations,Annual
EMP12565,2025-12-31,3.5,Outstanding,Mid-Year
EMP12565,2026-06-30,3.6,Meets Expectations,Mid-Year
EMP12566,2023-06-30,2.3,Meets Expectations,Mid-Year
EMP12566,2023-12-31,4.2,Needs Improvement,Mid-Year
EMP12566,2024-06-30,2.9,Needs Improvement,Mid-Year
EMP12566,2024-12-31,3.4,Outstanding,Mid-Year
EMP12566,2025-06-30,2.2,Exceeds Expectations,Annual
EMP12566,2025-12-31,3.0,Needs Improvement,Mid-Year
EMP12566,2026-06-30,3.5,Needs Improvement,Annual
EMP12567,2026-06-30,2.0,Meets Expectations,Annual
EMP12568,2023-12-31,3.3,Meets Expectations,Mid-Year
EMP12568,2024-06-30,2.7,Meets Expectations,Mid-Year
EMP12568,2024-12-31,3.6,Meets Expectations,Annual
EMP12568,2025-06-30,2.8,Meets Expectations,Mid-Year
EMP12568,2025-12-31,3.6,Meets Expectations,Mid-Year
EMP12568,2026-06-30,2.6,Exceeds Expectations,Annual
EMP12569,2024-06-30,3.3,Meets Expectations,Annual
EMP12569,2024-12-31,2.5,Exceeds Expectations,Mid-Year
EMP12569,2025-06-30,3.6,Outstanding,Annual
EMP12569,2025-12-31,3.4,Exceeds Expectations,Annual
EMP12569,2026-06-30,2.5,Outstanding,Mid-Year
EMP12570,2019-12-31,3.3,Meets Expectations,Mid-Year
EMP12570,2020-06-30,1.9,Exceeds Expectations,Annual
EMP12570,2020-12-31,1.7,Needs Improvement,Mid-Year
EMP12570,2021-06-30,3.4,Meets Expectations,Mid-Year
EMP12570,2021-12-31,2.2,Meets Expectations,Mid-Year
EMP12570,2022-06-30,2.4,Meets Expectations,Annual
EMP12570,2022-12-31,3.6,Needs Improvement,Annual
EMP12570,2023-06-30,3.5,Outstanding,Annual
EMP12570,2023-12-31,3.6,Meets Expectations,Mid-Year
EMP12570,2024-06-30,3.1,Exceeds Expectations,Mid-Year
EMP12570,2024-12-31,2.6,Meets Expectations,Mid-Year
EMP12570,2025-06-30,2.3,Meets Expectations,Annual
EMP12570,2025-12-31,4.1,Meets Expectations,Mid-Year
EMP12570,2026-06-30,2.4,Meets Expectations,Mid-Year
EMP12571,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP12571,2025-06-30,3.1,Needs Improvement,Annual
EMP12571,2025-12-31,3.7,Meets Expectations,Annual
EMP12571,2026-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12572,2024-06-30,3.4,Needs Improvement,Annual
EMP12572,2024-12-31,2.9,Meets Expectations,Mid-Year
EMP12572,2025-06-30,3.0,Needs Improvement,Mid-Year
EMP12572,2025-12-31,2.8,Meets Expectations,Annual
EMP12572,2026-06-30,3.4,Exceeds Expectations,Mid-Year
EMP12573,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP12573,2023-12-31,2.6,Exceeds Expectations,Annual
EMP12573,2024-06-30,4.0,Meets Expectations,Mid-Year
EMP12573,2024-12-31,3.2,Needs Improvement,Mid-Year
EMP12573,2025-06-30,3.6,Outstanding,Annual
EMP12573,2025-12-31,3.9,Meets Expectations,Mid-Year
EMP12573,2026-06-30,3.7,Meets Expectations,Mid-Year
EMP12574,2020-06-30,3.1,Exceeds Expectations,Annual
EMP12574,2020-12-31,3.5,Needs Improvement,Mid-Year
EMP12574,2021-06-30,2.8,Needs Improvement,Mid-Year
EMP12574,2021-12-31,3.1,Outstanding,Annual
EMP12574,2022-06-30,2.5,Meets Expectations,Mid-Year
EMP12574,2022-12-31,3.0,Meets Expectations,Annual
EMP12574,2023-06-30,2.5,Meets Expectations,Annual
EMP12574,2023-12-31,4.0,Meets Expectations,Annual
EMP12574,2024-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12574,2024-12-31,3.2,Meets Expectations,Annual
EMP12574,2025-06-30,3.3,Needs Improvement,Annual
EMP12574,2025-12-31,1.7,Meets Expectations,Annual
EMP12574,2026-06-30,2.9,Exceeds Expectations,Annual
EMP12575,2020-06-30,2.9,Meets Expectations,Mid-Year
EMP12575,2020-12-31,2.3,Meets Expectations,Annual
EMP12575,2021-06-30,2.4,Outstanding,Annual
EMP12575,2021-12-31,2.4,Needs Improvement,Mid-Year
EMP12575,2022-06-30,2.3,Meets Expectations,Mid-Year
EMP12575,2022-12-31,2.6,Exceeds Expectations,Mid-Year
EMP12575,2023-06-30,3.5,Exceeds Expectations,Annual
EMP12575,2023-12-31,3.1,Meets Expectations,Mid-Year
EMP12575,2024-06-30,3.3,Meets Expectations,Annual
EMP12575,2024-12-31,2.5,Meets Expectations,Mid-Year
EMP12575,2025-06-30,2.6,Needs Improvement,Annual
EMP12575,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP12575,2026-06-30,2.9,Meets Expectations,Annual
EMP12576,2019-12-31,3.2,Needs Improvement,Mid-Year
EMP12576,2020-06-30,2.1,Meets Expectations,Mid-Year
EMP12576,2020-12-31,4.4,Exceeds Expectations,Mid-Year
EMP12576,2021-06-30,2.7,Meets Expectations,Annual
EMP12576,2021-12-31,2.3,Meets Expectations,Annual
EMP12576,2022-06-30,2.4,Needs Improvement,Annual
EMP12576,2022-12-31,3.4,Meets Expectations,Annual
EMP12576,2023-06-30,3.4,Meets Expectations,Mid-Year
EMP12576,2023-12-31,4.4,Exceeds Expectations,Annual
EMP12576,2024-06-30,3.4,Exceeds Expectations,Annual
EMP12576,2024-12-31,3.1,Meets Expectations,Mid-Year
EMP12576,2025-06-30,2.4,Meets Expectations,Annual
EMP12576,2025-12-31,3.6,Meets Expectations,Mid-Year
EMP12576,2026-06-30,4.1,Meets Expectations,Annual
EMP12577,2023-12-31,3.2,Outstanding,Annual
EMP12577,2024-06-30,2.7,Needs Improvement,Mid-Year
EMP12577,2024-12-31,3.5,Meets Expectations,Annual
EMP12577,2025-06-30,2.5,Exceeds Expectations,Annual
EMP12577,2025-12-31,3.3,Meets Expectations,Annual
EMP12577,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP12578,2020-12-31,2.3,Meets Expectations,Mid-Year
EMP12578,2021-06-30,2.6,Needs Improvement,Annual
EMP12578,2021-12-31,2.5,Needs Improvement,Mid-Year
EMP12578,2022-06-30,3.1,Meets Expectations,Mid-Year
EMP12578,2022-12-31,2.0,Needs Improvement,Mid-Year
EMP12578,2023-06-30,3.1,Exceeds Expectations,Mid-Year
EMP12578,2023-12-31,2.8,Exceeds Expectations,Mid-Year
EMP12578,2024-06-30,2.6,Meets Expectations,Mid-Year
EMP12578,2024-12-31,2.5,Meets Expectations,Mid-Year
EMP12578,2025-06-30,3.4,Meets Expectations,Annual
EMP12578,2025-12-31,2.6,Exceeds Expectations,Annual
EMP12578,2026-06-30,2.6,Meets Expectations,Annual
EMP12579,2020-06-30,1.8,Outstanding,Mid-Year
EMP12579,2020-12-31,2.5,Needs Improvement,Annual
EMP12579,2021-06-30,3.0,Meets Expectations,Annual
EMP12579,2021-12-31,2.7,Meets Expectations,Annual
EMP12579,2022-06-30,2.9,Meets Expectations,Mid-Year
EMP12579,2022-12-31,3.3,Meets Expectations,Annual
EMP12579,2023-06-30,4.0,Exceeds Expectations,Mid-Year
EMP12579,2023-12-31,3.8,Meets Expectations,Annual
EMP12579,2024-06-30,3.6,Exceeds Expectations,Mid-Year
EMP12579,2024-12-31,2.4,Exceeds Expectations,Mid-Year
EMP12579,2025-06-30,2.8,Meets Expectations,Annual
EMP12579,2025-12-31,3.1,Exceeds Expectations,Mid-Year
EMP12579,2026-06-30,3.0,Needs Improvement,Annual
EMP12580,2022-06-30,2.6,Needs Improvement,Annual
EMP12580,2022-12-31,2.7,Meets Expectations,Annual
EMP12580,2023-06-30,3.2,Outstanding,Mid-Year
EMP12580,2023-12-31,2.9,Meets Expectations,Mid-Year
EMP12580,2024-06-30,3.7,Meets Expectations,Mid-Year
EMP12580,2024-12-31,2.8,Needs Improvement,Mid-Year
EMP12580,2025-06-30,2.6,Outstanding,Annual
EMP12580,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP12580,2026-06-30,3.8,Needs Improvement,Annual
EMP12581,2020-12-31,2.6,Meets Expectations,Mid-Year
EMP12581,2021-06-30,1.7,Needs Improvement,Annual
EMP12581,2021-12-31,2.8,Exceeds Expectations,Annual
EMP12581,2022-06-30,3.8,Meets Expectations,Mid-Year
EMP12581,2022-12-31,3.3,Exceeds Expectations,Mid-Year
EMP12581,2023-06-30,3.4,Exceeds Expectations,Annual
EMP12581,2023-12-31,3.1,Exceeds Expectations,Mid-Year
EMP12581,2024-06-30,3.1,Meets Expectations,Annual
EMP12581,2024-12-31,3.2,Meets Expectations,Mid-Year
EMP12581,2025-06-30,3.0,Meets Expectations,Annual
EMP12581,2025-12-31,3.0,Meets Expectations,Mid-Year
EMP12581,2026-06-30,2.6,Meets Expectations,Annual
EMP12582,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12583,2025-12-31,3.4,Meets Expectations,Mid-Year
EMP12583,2026-06-30,3.7,Meets Expectations,Annual
EMP12584,2023-12-31,3.4,Outstanding,Mid-Year
EMP12584,2024-06-30,3.1,Outstanding,Annual
EMP12584,2024-12-31,4.2,Meets Expectations,Annual
EMP12584,2025-06-30,3.1,Meets Expectations,Mid-Year
EMP12584,2025-12-31,2.5,Meets Expectations,Mid-Year
EMP12584,2026-06-30,3.8,Needs Improvement,Mid-Year
EMP12585,2020-12-31,3.2,Needs Improvement,Annual
EMP12585,2021-06-30,2.6,Needs Improvement,Annual
EMP12585,2021-12-31,3.0,Meets Expectations,Annual
EMP12585,2022-06-30,2.9,Exceeds Expectations,Mid-Year
EMP12585,2022-12-31,3.1,Meets Expectations,Mid-Year
EMP12585,2023-06-30,3.0,Meets Expectations,Annual
EMP12585,2023-12-31,3.6,Exceeds Expectations,Mid-Year
EMP12585,2024-06-30,3.2,Meets Expectations,Annual
EMP12585,2024-12-31,2.9,Meets Expectations,Mid-Year
EMP12585,2025-06-30,3.7,Needs Improvement,Annual
EMP12585,2025-12-31,3.8,Needs Improvement,Annual
EMP12585,2026-06-30,3.3,Meets Expectations,Annual
EMP12586,2023-06-30,3.8,Exceeds Expectations,Annual
EMP12586,2023-12-31,3.3,Meets Expectations,Annual
EMP12586,2024-06-30,2.5,Exceeds Expectations,Annual
EMP12586,2024-12-31,2.4,Exceeds Expectations,Mid-Year
EMP12586,2025-06-30,3.8,Exceeds Expectations,Mid-Year
EMP12586,2025-12-31,2.3,Needs Improvement,Annual
EMP12586,2026-06-30,3.2,Meets Expectations,Mid-Year
EMP12587,2021-12-31,3.0,Meets Expectations,Mid-Year
EMP12587,2022-06-30,2.9,Meets Expectations,Annual
EMP12587,2022-12-31,2.9,Needs Improvement,Mid-Year
EMP12587,2023-06-30,3.8,Meets Expectations,Annual
EMP12587,2023-12-31,3.8,Meets Expectations,Mid-Year
EMP12587,2024-06-30,3.4,Meets Expectations,Annual
EMP12587,2024-12-31,3.3,Meets Expectations,Mid-Year
EMP12587,2025-06-30,2.4,Exceeds Expectations,Mid-Year
EMP12587,2025-12-31,3.7,Needs Improvement,Annual
EMP12587,2026-06-30,3.1,Meets Expectations,Mid-Year
EMP12588,2021-12-31,2.9,Exceeds Expectations,Annual
EMP12588,2022-06-30,2.7,Meets Expectations,Mid-Year
EMP12588,2022-12-31,3.0,Meets Expectations,Mid-Year
EMP12588,2023-06-30,4.0,Exceeds Expectations,Mid-Year
EMP12588,2023-12-31,3.5,Needs Improvement,Annual
EMP12588,2024-06-30,4.2,Meets Expectations,Mid-Year
EMP12588,2024-12-31,3.4,Meets Expectations,Annual
EMP12588,2025-06-30,4.1,Meets Expectations,Annual
EMP12588,2025-12-31,2.5,Meets Expectations,Annual
EMP12588,2026-06-30,3.4,Meets Expectations,Mid-Year
EMP12589,2025-06-30,2.7,Meets Expectations,Annual
EMP12589,2025-12-31,3.5,Meets Expectations,Mid-Year
EMP12589,2026-06-30,2.8,Exceeds Expectations,Mid-Year
EMP12590,2024-12-31,3.1,Exceeds Expectations,Annual
EMP12590,2025-06-30,3.7,Outstanding,Mid-Year
EMP12590,2025-12-31,3.3,Exceeds Expectations,Annual
EMP12590,2026-06-30,2.7,Meets Expectations,Mid-Year
EMP12591,2023-06-30,3.2,Exceeds Expectations,Annual
EMP12591,2023-12-31,3.5,Needs Improvement,Mid-Year
EMP12591,2024-06-30,3.6,Meets Expectations,Mid-Year
EMP12591,2024-12-31,3.8,Meets Expectations,Mid-Year
EMP12591,2025-06-30,4.1,Meets Expectations,Annual
EMP12591,2025-12-31,3.2,Needs Improvement,Annual
EMP12591,2026-06-30,3.2,Meets Expectations,Annual
EMP12592,2023-06-30,2.6,Exceeds Expectations,Mid-Year
EMP12592,2023-12-31,4.0,Exceeds Expectations,Annual
EMP12592,2024-06-30,3.0,Meets Expectations,Mid-Year
EMP12592,2024-12-31,2.4,Exceeds Expectations,Mid-Year
EMP12592,2025-06-30,3.1,Needs Improvement,Annual
EMP12592,2025-12-31,2.6,Outstanding,Mid-Year
EMP12592,2026-06-30,3.0,Meets Expectations,Annual
EMP12593,2021-12-31,3.9,Exceeds Expectations,Mid-Year
EMP12593,2022-06-30,3.3,Needs Improvement,Mid-Year
EMP12593,2022-12-31,3.2,Meets Expectations,Annual
EMP12593,2023-06-30,3.5,Exceeds Expectations,Annual
EMP12593,2023-12-31,2.9,Meets Expectations,Annual
EMP12593,2024-06-30,3.7,Exceeds Expectations,Mid-Year
EMP12593,2024-12-31,4.0,Meets Expectations,Annual
EMP12593,2025-06-30,3.5,Exceeds Expectations,Mid-Year
EMP12593,2025-12-31,3.9,Meets Expectations,Annual
EMP12593,2026-06-30,4.0,Meets Expectations,Mid-Year
EMP12594,2025-12-31,2.2,Meets Expectations,Mid-Year
EMP12594,2026-06-30,2.5,Meets Expectations,Mid-Year
EMP12595,2019-12-31,3.0,Exceeds Expectations,Annual
EMP12595,2020-06-30,3.0,Exceeds Expectations,Annual
EMP12595,2020-12-31,1.9,Exceeds Expectations,Mid-Year
EMP12595,2021-06-30,2.8,Exceeds Expectations,Annual
EMP12595,2021-12-31,1.9,Meets Expectations,Annual
EMP12595,2022-06-30,4.1,Needs Improvement,Annual
EMP12595,2022-12-31,2.5,Meets Expectations,Mid-Year
EMP12595,2023-06-30,2.8,Meets Expectations,Annual
EMP12595,2023-12-31,3.9,Meets Expectations,Mid-Year
EMP12595,2024-06-30,3.4,Meets Expectations,Mid-Year
EMP12595,2024-12-31,3.8,Exceeds Expectations,Mid-Year
EMP12595,2025-06-30,2.9,Meets Expectations,Annual
EMP12595,2025-12-31,3.5,Needs Improvement,Mid-Year
EMP12595,2026-06-30,2.0,Meets Expectations,Annual
EMP12596,2019-12-31,2.4,Meets Expectations,Annual
EMP12596,2020-06-30,2.8,Meets Expectations,Annual
EMP12596,2020-12-31,1.6,Exceeds Expectations,Annual
EMP12596,2021-06-30,3.5,Meets Expectations,Annual
EMP12596,2021-12-31,2.7,Meets Expectations,Annual
EMP12596,2022-06-30,2.8,Meets Expectations,Mid-Year
EMP12596,2022-12-31,3.3,Meets Expectations,Annual
EMP12596,2023-06-30,3.5,Needs Improvement,Mid-Year
EMP12596,2023-12-31,2.2,Meets Expectations,Mid-Year
EMP12596,2024-06-30,3.3,Exceeds Expectations,Mid-Year
EMP12596,2024-12-31,3.3,Meets Expectations,Annual
EMP12596,2025-06-30,2.2,Meets Expectations,Mid-Year
EMP12596,2025-12-31,3.2,Exceeds Expectations,Mid-Year
EMP12596,2026-06-30,3.2,Needs Improvement,Mid-Year
EMP12597,2023-06-30,3.2,Meets Expectations,Mid-Year
EMP12597,2023-12-31,2.4,Outstanding,Annual
EMP12597,2024-06-30,3.2,Exceeds Expectations,Mid-Year
EMP12597,2024-12-31,2.0,Meets Expectations,Annual
EMP12597,2025-06-30,2.6,Meets Expectations,Annual
EMP12597,2025-12-31,3.7,Needs Improvement,Annual
EMP12597,2026-06-30,3.0,Meets Expectations,Mid-Year
EMP12599,2021-06-30,4.1,Meets Expectations,Annual
EMP12599,2021-12-31,2.7,Outstanding,Annual
EMP12599,2022-06-30,3.7,Needs Improvement,Mid-Year
EMP12599,2022-12-31,3.3,Meets Expectations,Mid-Year
EMP12599,2023-06-30,3.5,Meets Expectations,Annual
EMP12599,2023-12-31,2.6,Needs Improvement,Annual
EMP12599,2024-06-30,3.4,Meets Expectations,Annual
EMP12599,2024-12-31,4.0,Meets Expectations,Annual
EMP12599,2025-06-30,3.4,Meets Expectations,Mid-Year
EMP12599,2025-12-31,4.0,Meets Expectations,Mid-Year
EMP12599,2026-06-30,4.2,Meets Expectations,Annual
EMP12600,2021-12-31,2.1,Exceeds Expectations,Mid-Year
EMP12600,2022-06-30,2.2,Meets Expectations,Mid-Year
EMP12600,2022-12-31,2.2,Meets Expectations,Annual
EMP12600,2023-06-30,3.3,Meets Expectations,Mid-Year
EMP12600,2023-12-31,3.0,Meets Expectations,Mid-Year
EMP12600,2024-06-30,2.7,Meets Expectations,Mid-Year
EMP12600,2024-12-31,2.6,Exceeds Expectations,Mid-Year
EMP12600,2025-06-30,3.9,Exceeds Expectations,Annual
EMP12600,2025-12-31,2.4,Exceeds Expectations,Mid-Year
EMP12600,2026-06-30,2.9,Exceeds Expectations,Annual
EMP12601,2026-06-30,2.6,Meets Expectations,Annual
EMP12602,2025-06-30,2.4,Meets Expectations,Mid-Year
EMP12602,2025-12-31,3.5,Meets Expectations,Annual
EMP12602,2026-06-30,3.0,Meets Expectations,Annual
EMP12603,2020-06-30,2.2,Meets Expectations,Annual
EMP12603,2020-12-31,2.0,Outstanding,Annual
EMP12603,2021-06-30,2.7,Exceeds Expectations,Mid-Year
EMP12603,2021-12-31,2.7,Needs Improvement,Mid-Year
EMP12603,2022-06-30,3.7,Exceeds Expectations,Mid-Year
EMP12603,2022-12-31,2.8,Meets Expectations,Mid-Year
EMP12603,2023-06-30,3.6,Meets Expectations,Annual
EMP12603,2023-12-31,4.3,Needs Improvement,Annual
EMP12603,2024-06-30,3.5,Meets Expectations,Mid-Year
EMP12603,2024-12-31,3.2,Needs Improvement,Mid-Year
EMP12603,2025-06-30,3.6,Needs Improvement,Annual
EMP12603,2025-12-31,2.3,Exceeds Expectations,Mid-Year
EMP12603,2026-06-30,2.9,Meets Expectations,Annual
EMP12604,2019-12-31,2.3,Exceeds Expectations,Mid-Year
EMP12604,2020-06-30,3.5,Meets Expectations,Mid-Year
EMP12604,2020-12-31,3.8,Meets Expectations,Mid-Year
EMP12604,2021-06-30,1.8,Needs Improvement,Mid-Year
EMP12604,2021-12-31,3.7,Exceeds Expectations,Mid-Year
EMP12604,2022-06-30,3.3,Meets Expectations,Annual
EMP12604,2022-12-31,3.8,Meets Expectations,Mid-Year
