Employee_ID,Month,Working_Days,Absent_Days,Overtime_Hours,Days_Present
EMP12303,2022-05-01,22,0.0,8.5,22
EMP12303,2022-06-01,18,0.0,11.1,18
EMP12303,2022-07-01,21,2.0,2.4,19
EMP12303,2022-08-01,19,1.0,5.3,18
EMP12303,2022-09-01,19,4.0,3.5,15
EMP12303,2022-10-01,19,1.0,6.1,18
EMP12303,2022-11-01,18,1.0,9.3,17
EMP12303,2022-12-01,18,0.0,9.0,18
EMP12303,2023-01-01,20,0.0,12.4,20
EMP12303,2023-02-01,20,2.0,10.7,18
EMP12303,2023-03-01,20,0.0,7.1,20
EMP12303,2023-04-01,21,0.0,2.8,21
EMP12303,2023-05-01,20,1.0,9.7,19
EMP12303,2023-06-01,21,0.0,12.8,21
EMP12303,2023-07-01,19,1.0,12.1,18
EMP12303,2023-08-01,18,0.0,8.8,18
EMP12303,2023-09-01,20,0.0,13.8,20
EMP12303,2023-10-01,20,4.0,8.2,16
EMP12303,2023-11-01,22,0.0,15.9,22
EMP12303,2023-12-01,22,0.0,9.7,22
EMP12303,2024-01-01,19,3.0,12.4,16
EMP12303,2024-02-01,20,1.0,8.0,19
EMP12303,2024-03-01,21,2.0,5.5,19
EMP12303,2024-04-01,18,2.0,6.7,16
EMP12303,2024-05-01,22,4.0,11.2,18
EMP12303,2024-06-01,20,1.0,12.8,19
EMP12303,2024-08-01,19,1.0,6.0,18
EMP12303,2024-09-01,18,3.0,14.5,15
EMP12303,2024-10-01,18,2.0,10.6,16
EMP12303,2024-11-01,22,3.0,7.9,19
EMP12303,2024-12-01,18,0.0,10.3,18
EMP12303,2025-01-01,21,1.0,5.6,20
EMP12303,2025-03-01,20,1.0,10.7,19
EMP12303,2025-04-01,22,2.0,3.7,20
EMP12303,2025-05-01,19,0.0,10.3,19
EMP12303,2025-06-01,19,1.0,1.6,18
EMP12303,2025-07-01,22,0.0,5.3,22
EMP12303,2025-08-01,21,2.0,11.7,19
EMP12303,2025-09-01,22,1.0,7.1,21
EMP12303,2025-10-01,22,0.0,9.5,22
EMP12303,2025-11-01,22,1.0,7.5,21
EMP12303,2025-12-01,22,2.0,8.5,20
EMP12303,2026-01-01,20,3.0,6.6,17
EMP12303,2026-03-01,19,2.0,2.3,17
EMP12303,2026-04-01,20,1.0,13.8,19
EMP12303,2026-05-01,21,0.0,11.5,21
EMP12303,2026-06-01,19,1.0,11.9,18
EMP12304,2021-07-01,20,3.0,4.8,17
EMP12304,2021-08-01,22,1.0,1.0,21
EMP12304,2021-09-01,21,0.0,7.6,21
EMP12304,2021-10-01,22,0.0,10.3,22
EMP12304,2021-12-01,22,0.0,11.5,22
EMP12304,2022-02-01,18,0.0,3.9,18
EMP12304,2022-03-01,18,1.0,12.3,17
EMP12304,2022-04-01,20,1.0,3.3,19
EMP12304,2022-05-01,20,1.0,7.2,19
EMP12304,2022-06-01,22,2.0,5.5,20
EMP12304,2022-07-01,20,1.0,7.7,19
EMP12304,2022-08-01,19,2.0,9.4,17
EMP12304,2022-09-01,22,1.0,5.7,21
EMP12304,2022-10-01,19,1.0,7.4,18
EMP12304,2022-11-01,22,1.0,14.2,21
EMP12304,2022-12-01,18,2.0,8.6,16
EMP12304,2023-02-01,18,0.0,9.8,18
EMP12304,2023-03-01,21,0.0,5.5,21
EMP12304,2023-04-01,22,1.0,0.1,21
EMP12304,2023-05-01,18,1.0,10.6,17
EMP12304,2023-06-01,22,0.0,6.0,22
EMP12304,2023-07-01,22,0.0,4.3,22
EMP12304,2023-08-01,19,0.0,10.6,19
EMP12304,2023-09-01,18,0.0,12.1,18
EMP12304,2023-10-01,22,2.0,8.6,20
EMP12304,2023-12-01,21,0.0,3.7,21
EMP12304,2024-01-01,19,1.0,9.0,18
EMP12304,2024-02-01,18,4.0,8.5,14
EMP12304,2024-04-01,19,1.0,9.6,18
EMP12304,2024-05-01,20,3.0,5.8,17
EMP12304,2024-06-01,21,0.0,8.1,21
EMP12304,2024-07-01,18,3.0,11.0,15
EMP12304,2024-08-01,19,2.0,5.0,17
EMP12304,2024-10-01,20,3.0,8.2,17
EMP12304,2024-11-01,22,2.0,15.5,20
EMP12304,2025-01-01,18,0.0,10.0,18
EMP12304,2025-02-01,22,0.0,0.0,22
EMP12304,2025-03-01,18,1.0,6.8,17
EMP12304,2025-04-01,22,0.0,7.5,22
EMP12304,2025-05-01,22,2.0,7.9,20
EMP12304,2025-07-01,19,3.0,6.9,16
EMP12304,2025-08-01,19,1.0,3.7,18
EMP12304,2025-09-01,22,1.0,6.1,21
EMP12304,2025-10-01,21,2.0,14.5,19
EMP12304,2025-11-01,22,0.0,12.6,22
EMP12304,2025-12-01,22,1.0,3.8,21
EMP12304,2026-02-01,20,2.0,0.0,18
EMP12304,2026-03-01,21,1.0,5.1,20
EMP12304,2026-04-01,21,0.0,9.2,21
EMP12304,2026-06-01,21,1.0,5.2,20
EMP12305,2025-04-01,19,1.0,3.3,18
EMP12305,2025-05-01,22,3.0,15.1,19
EMP12305,2025-06-01,19,1.0,0.1,18
EMP12305,2025-08-01,22,1.0,10.0,21
EMP12305,2025-09-01,18,0.0,13.2,18
EMP12305,2025-10-01,21,2.0,7.8,19
EMP12305,2025-11-01,22,1.0,0.0,21
EMP12305,2025-12-01,19,0.0,4.0,19
EMP12305,2026-01-01,20,0.0,0.0,20
EMP12305,2026-02-01,22,1.0,2.2,21
EMP12305,2026-03-01,18,1.0,4.9,17
EMP12305,2026-05-01,20,1.0,9.1,19
EMP12305,2026-06-01,19,2.0,5.8,17
EMP12306,2025-05-01,22,2.0,1.9,20
EMP12306,2025-07-01,18,2.0,3.5,16
EMP12306,2025-08-01,22,0.0,6.4,22
EMP12306,2025-09-01,19,3.0,8.3,16
EMP12306,2025-11-01,18,1.0,6.1,17
EMP12306,2025-12-01,18,2.0,6.4,16
EMP12306,2026-01-01,22,1.0,9.9,21
EMP12306,2026-03-01,21,1.0,7.3,20
EMP12306,2026-04-01,22,2.0,3.0,20
EMP12306,2026-05-01,21,2.0,2.8,19
EMP12306,2026-06-01,21,1.0,10.4,20
EMP12307,2023-07-01,21,2.0,10.1,19
EMP12307,2023-08-01,20,0.0,1.6,20
EMP12307,2023-10-01,21,0.0,9.6,21
EMP12307,2023-12-01,20,1.0,5.9,19
EMP12307,2024-01-01,19,2.0,10.3,17
EMP12307,2024-02-01,19,1.0,5.2,18
EMP12307,2024-04-01,21,0.0,11.0,21
EMP12307,2024-05-01,19,2.0,6.0,17
EMP12307,2024-06-01,18,0.0,12.9,18
EMP12307,2024-07-01,18,1.0,12.4,17
EMP12307,2024-08-01,18,2.0,3.0,16
EMP12307,2024-09-01,21,2.0,2.9,19
EMP12307,2024-10-01,22,2.0,2.1,20
EMP12307,2024-11-01,22,0.0,10.4,22
EMP12307,2024-12-01,20,0.0,6.0,20
EMP12307,2025-01-01,20,0.0,12.6,20
EMP12307,2025-02-01,19,2.0,1.4,17
EMP12307,2025-03-01,22,1.0,6.5,21
EMP12307,2025-04-01,20,2.0,4.4,18
EMP12307,2025-05-01,22,0.0,12.7,22
EMP12307,2025-07-01,20,2.0,4.3,18
EMP12307,2025-08-01,19,0.0,8.1,19
EMP12307,2025-10-01,21,0.0,4.5,21
EMP12307,2025-12-01,21,1.0,6.5,20
EMP12307,2026-01-01,20,1.0,10.8,19
EMP12307,2026-02-01,18,2.0,5.2,16
EMP12307,2026-03-01,19,0.0,5.1,19
EMP12307,2026-04-01,22,1.0,8.4,21
EMP12307,2026-05-01,21,2.0,4.2,19
EMP12308,2019-11-01,21,1.0,6.2,20
EMP12308,2019-12-01,20,1.0,0.0,19
EMP12308,2020-01-01,18,0.0,5.9,18
EMP12308,2020-02-01,19,6.0,8.9,13
EMP12308,2020-03-01,22,1.0,8.1,21
EMP12308,2020-04-01,20,0.0,2.9,20
EMP12308,2020-06-01,19,2.0,6.6,17
EMP12308,2020-07-01,18,0.0,2.1,18
EMP12308,2020-08-01,21,1.0,3.7,20
EMP12308,2020-09-01,18,0.0,8.2,18
EMP12308,2020-10-01,20,1.0,0.0,19
EMP12308,2020-11-01,18,0.0,3.9,18
EMP12308,2021-01-01,19,0.0,10.8,19
EMP12308,2021-03-01,22,2.0,0.8,20
EMP12308,2021-04-01,20,0.0,4.8,20
EMP12308,2021-06-01,22,0.0,14.0,22
EMP12308,2021-07-01,20,1.0,3.4,19
EMP12308,2021-08-01,19,2.0,3.6,17
EMP12308,2021-09-01,20,0.0,9.3,20
EMP12308,2021-10-01,18,0.0,1.6,18
EMP12308,2021-11-01,18,0.0,4.4,18
EMP12308,2021-12-01,19,1.0,0.0,18
EMP12308,2022-02-01,18,0.0,7.1,18
EMP12308,2022-03-01,20,1.0,8.6,19
EMP12308,2022-04-01,18,0.0,9.1,18
EMP12308,2022-05-01,22,1.0,12.9,21
EMP12308,2022-06-01,18,1.0,0.0,17
EMP12308,2022-07-01,18,0.0,14.7,18
EMP12308,2022-08-01,20,0.0,3.5,20
EMP12308,2022-09-01,21,0.0,1.0,21
EMP12308,2022-10-01,22,0.0,4.4,22
EMP12308,2022-11-01,22,2.0,7.4,20
EMP12308,2022-12-01,22,1.0,17.7,21
EMP12308,2023-01-01,19,1.0,5.3,18
EMP12308,2023-02-01,19,0.0,0.7,19
EMP12308,2023-03-01,19,2.0,1.2,17
EMP12308,2023-04-01,18,2.0,5.1,16
EMP12308,2023-06-01,22,0.0,13.0,22
EMP12308,2023-07-01,21,0.0,2.4,21
EMP12308,2023-08-01,18,2.0,6.2,16
EMP12308,2023-09-01,20,1.0,4.8,19
EMP12308,2023-10-01,19,0.0,1.9,19
EMP12308,2023-11-01,18,0.0,4.1,18
EMP12308,2023-12-01,19,1.0,1.5,18
EMP12308,2024-01-01,19,0.0,14.5,19
EMP12308,2024-02-01,18,0.0,4.6,18
EMP12308,2024-04-01,18,1.0,1.6,17
EMP12308,2024-05-01,19,0.0,9.4,19
EMP12308,2024-06-01,21,0.0,6.6,21
EMP12308,2024-07-01,20,3.0,1.9,17
EMP12308,2024-08-01,18,4.0,4.7,14
EMP12308,2024-11-01,18,0.0,7.8,18
EMP12308,2024-12-01,21,1.0,0.0,20
EMP12308,2025-01-01,20,3.0,0.5,17
EMP12308,2025-02-01,18,1.0,6.9,17
EMP12308,2025-03-01,22,0.0,9.2,22
EMP12308,2025-04-01,18,2.0,3.1,16
EMP12308,2025-05-01,20,1.0,5.8,19
EMP12308,2025-06-01,21,1.0,5.9,20
EMP12308,2025-07-01,20,0.0,1.8,20
EMP12308,2025-08-01,22,1.0,3.6,21
EMP12308,2025-09-01,18,3.0,0.1,15
EMP12308,2025-11-01,19,1.0,7.7,18
EMP12308,2025-12-01,21,3.0,6.6,18
EMP12308,2026-01-01,22,0.0,7.8,22
EMP12308,2026-03-01,18,0.0,0.0,18
EMP12308,2026-04-01,18,0.0,10.0,18
EMP12308,2026-05-01,21,0.0,0.0,21
EMP12308,2026-06-01,20,2.0,4.8,18
EMP12309,2023-03-01,21,2.0,10.4,19
EMP12309,2023-04-01,22,3.0,11.0,19
EMP12309,2023-05-01,22,4.0,11.7,18
EMP12309,2023-06-01,21,0.0,13.1,21
EMP12309,2023-07-01,20,3.0,4.0,17
EMP12309,2023-08-01,20,1.0,9.6,19
EMP12309,2023-09-01,20,0.0,4.4,20
EMP12309,2023-10-01,18,1.0,4.5,17
EMP12309,2024-02-01,21,3.0,2.3,18
EMP12309,2024-03-01,21,2.0,13.1,19
EMP12309,2024-04-01,21,4.0,5.9,17
EMP12309,2024-05-01,22,3.0,6.3,19
EMP12309,2024-06-01,18,0.0,5.8,18
EMP12309,2024-07-01,21,1.0,9.5,20
EMP12309,2024-08-01,18,1.0,10.2,17
EMP12309,2024-09-01,20,3.0,8.2,17
EMP12309,2024-10-01,22,2.0,13.3,20
EMP12309,2024-11-01,18,0.0,12.6,18
EMP12309,2024-12-01,22,1.0,13.7,21
EMP12309,2025-01-01,20,0.0,15.9,20
EMP12309,2025-02-01,22,0.0,4.3,22
EMP12309,2025-03-01,19,0.0,10.2,19
EMP12309,2025-04-01,18,1.0,8.2,17
EMP12309,2025-05-01,21,1.0,14.1,20
EMP12309,2025-06-01,22,2.0,9.9,20
EMP12309,2025-07-01,22,1.0,6.6,21
EMP12309,2025-08-01,22,3.0,1.7,19
EMP12309,2025-09-01,20,2.0,1.1,18
EMP12309,2025-12-01,22,2.0,14.2,20
EMP12309,2026-01-01,22,0.0,12.7,22
EMP12309,2026-02-01,18,0.0,6.5,18
EMP12309,2026-03-01,18,0.0,12.7,18
EMP12309,2026-04-01,18,0.0,7.9,18
EMP12309,2026-05-01,22,1.0,16.7,21
EMP12310,2024-07-01,21,2.0,0.4,19
EMP12310,2024-08-01,19,2.0,5.9,17
EMP12310,2024-10-01,18,1.0,5.0,17
EMP12310,2024-11-01,20,0.0,2.5,20
EMP12310,2024-12-01,22,0.0,3.8,22
EMP12310,2025-01-01,22,1.0,7.9,21
EMP12310,2025-03-01,20,2.0,0.0,18
EMP12310,2025-05-01,20,2.0,0.0,18
EMP12310,2025-06-01,19,1.0,6.0,18
EMP12310,2025-07-01,20,0.0,0.0,20
EMP12310,2025-08-01,18,0.0,5.3,18
EMP12310,2025-09-01,22,2.0,0.2,20
EMP12310,2025-10-01,18,1.0,2.6,17
EMP12310,2025-12-01,18,0.0,1.3,18
EMP12310,2026-02-01,19,1.0,16.8,18
EMP12310,2026-03-01,21,0.0,2.6,21
EMP12310,2026-04-01,18,0.0,2.9,18
EMP12310,2026-05-01,18,2.0,5.8,16
EMP12310,2026-06-01,18,2.0,0.0,16
EMP12311,2024-06-01,18,0.0,1.1,18
EMP12311,2024-07-01,22,0.0,5.8,22
EMP12311,2024-08-01,21,0.0,1.7,21
EMP12311,2024-09-01,18,1.0,4.3,17
EMP12311,2024-10-01,18,1.0,0.0,17
EMP12311,2024-11-01,20,1.0,3.0,19
EMP12311,2024-12-01,21,2.0,2.7,19
EMP12311,2025-01-01,18,1.0,7.3,17
EMP12311,2025-02-01,22,1.0,0.0,21
EMP12311,2025-03-01,20,0.0,0.0,20
EMP12311,2025-04-01,22,1.0,3.7,21
EMP12311,2025-05-01,20,0.0,0.0,20
EMP12311,2025-06-01,22,1.0,5.2,21
EMP12311,2025-07-01,19,1.0,0.0,18
EMP12311,2025-12-01,18,1.0,7.2,17
EMP12311,2026-01-01,20,3.0,6.2,17
EMP12311,2026-03-01,22,1.0,5.1,21
EMP12311,2026-04-01,20,1.0,0.0,19
EMP12311,2026-05-01,20,0.0,1.0,20
EMP12311,2026-06-01,18,1.0,0.8,17
EMP12312,2021-04-01,22,2.0,3.8,20
EMP12312,2021-06-01,18,3.0,12.0,15
EMP12312,2021-07-01,20,1.0,14.4,19
EMP12312,2021-08-01,22,0.0,10.2,22
EMP12312,2021-09-01,20,0.0,17.6,20
EMP12312,2021-10-01,20,4.0,3.5,16
EMP12312,2021-11-01,21,3.0,5.8,18
EMP12312,2021-12-01,20,1.0,0.0,19
EMP12312,2022-01-01,20,1.0,2.7,19
EMP12312,2022-04-01,22,1.0,2.4,21
EMP12312,2022-05-01,19,2.0,5.0,17
EMP12312,2022-06-01,19,0.0,9.0,19
EMP12312,2022-07-01,20,2.0,6.7,18
EMP12312,2022-09-01,18,1.0,0.0,17
EMP12312,2022-10-01,19,3.0,12.8,16
EMP12312,2022-11-01,22,1.0,9.2,21
EMP12312,2022-12-01,20,2.0,6.5,18
EMP12312,2023-01-01,20,1.0,11.9,19
EMP12312,2023-03-01,20,1.0,4.6,19
EMP12312,2023-04-01,22,0.0,5.9,22
EMP12312,2023-05-01,19,1.0,11.6,18
EMP12312,2023-06-01,19,2.0,2.8,17
EMP12312,2023-07-01,18,3.0,3.7,15
EMP12312,2023-08-01,18,0.0,0.0,18
EMP12312,2023-09-01,18,4.0,0.0,14
EMP12312,2023-10-01,18,1.0,8.2,17
EMP12312,2023-11-01,21,2.0,0.8,19
EMP12312,2024-01-01,22,0.0,5.9,22
EMP12312,2024-02-01,18,0.0,11.8,18
EMP12312,2024-03-01,18,2.0,10.4,16
EMP12312,2024-05-01,21,1.0,5.2,20
EMP12312,2024-06-01,21,1.0,14.7,20
EMP12312,2024-07-01,21,1.0,3.4,20
EMP12312,2024-08-01,21,1.0,0.8,20
EMP12312,2024-09-01,22,1.0,3.7,21
EMP12312,2024-10-01,21,1.0,0.9,20
EMP12312,2024-11-01,22,0.0,5.1,22
EMP12312,2024-12-01,22,0.0,8.3,22
EMP12312,2025-01-01,22,2.0,5.0,20
EMP12312,2025-02-01,22,0.0,3.0,22
EMP12312,2025-03-01,19,1.0,8.4,18
EMP12312,2025-04-01,19,2.0,3.6,17
EMP12312,2025-05-01,22,2.0,9.0,20
EMP12312,2025-07-01,18,1.0,8.2,17
EMP12312,2025-08-01,22,0.0,6.4,22
EMP12312,2025-09-01,21,0.0,4.0,21
EMP12312,2025-10-01,22,2.0,3.0,20
EMP12312,2025-11-01,22,1.0,3.3,21
EMP12312,2025-12-01,19,2.0,5.2,17
EMP12312,2026-01-01,20,1.0,2.3,19
EMP12312,2026-02-01,21,1.0,3.7,20
EMP12312,2026-03-01,22,0.0,5.4,22
EMP12312,2026-05-01,22,1.0,7.9,21
EMP12313,2020-05-01,19,0.0,8.6,19
EMP12313,2020-06-01,20,0.0,1.0,20
EMP12313,2020-07-01,19,1.0,4.0,18
EMP12313,2020-08-01,22,3.0,7.0,19
EMP12313,2020-09-01,22,2.0,4.8,20
EMP12313,2020-10-01,21,1.0,10.3,20
EMP12313,2020-11-01,20,2.0,12.3,18
EMP12313,2020-12-01,19,0.0,4.4,19
EMP12313,2021-02-01,19,1.0,0.0,18
EMP12313,2021-03-01,22,1.0,0.9,21
EMP12313,2021-04-01,18,7.0,2.8,11
EMP12313,2021-05-01,20,2.0,5.0,18
EMP12313,2021-06-01,20,0.0,9.2,20
EMP12313,2021-08-01,21,1.0,2.2,20
EMP12313,2021-09-01,21,3.0,8.5,18
EMP12313,2021-10-01,18,2.0,10.8,16
EMP12313,2021-11-01,20,1.0,1.8,19
EMP12313,2021-12-01,22,1.0,6.9,21
EMP12313,2022-01-01,22,2.0,7.0,20
EMP12313,2022-02-01,18,1.0,4.9,17
EMP12313,2022-03-01,19,2.0,1.7,17
EMP12313,2022-04-01,21,2.0,11.2,19
EMP12313,2022-05-01,18,2.0,11.1,16
EMP12313,2022-06-01,18,2.0,4.6,16
EMP12313,2022-07-01,22,1.0,0.0,21
EMP12313,2022-09-01,18,3.0,3.1,15
EMP12313,2022-10-01,19,0.0,0.0,19
EMP12313,2022-11-01,18,1.0,5.3,17
EMP12313,2023-01-01,19,0.0,7.0,19
EMP12313,2023-02-01,22,1.0,0.0,21
EMP12313,2023-03-01,18,3.0,2.3,15
EMP12313,2023-04-01,22,0.0,7.5,22
EMP12313,2023-05-01,18,0.0,10.2,18
EMP12313,2023-06-01,18,0.0,6.3,18
EMP12313,2023-07-01,18,3.0,6.5,15
EMP12313,2023-08-01,21,5.0,0.0,16
EMP12313,2023-09-01,22,0.0,4.1,22
EMP12313,2023-10-01,20,2.0,0.0,18
EMP12313,2023-11-01,21,3.0,10.2,18
EMP12313,2023-12-01,18,1.0,9.7,17
EMP12313,2024-01-01,18,1.0,7.7,17
EMP12313,2024-02-01,19,1.0,0.0,18
EMP12313,2024-03-01,21,1.0,13.6,20
EMP12313,2024-06-01,18,2.0,1.1,16
EMP12313,2024-07-01,20,1.0,6.1,19
EMP12313,2024-08-01,20,3.0,8.9,17
EMP12313,2024-09-01,19,2.0,4.3,17
EMP12313,2024-10-01,22,1.0,5.3,21
EMP12313,2024-11-01,22,1.0,1.5,21
EMP12313,2024-12-01,19,0.0,5.8,19
EMP12313,2025-01-01,20,1.0,0.0,19
EMP12313,2025-02-01,18,0.0,4.3,18
EMP12313,2025-03-01,19,1.0,7.1,18
EMP12313,2025-05-01,20,0.0,10.1,20
EMP12313,2025-06-01,21,2.0,3.0,19
EMP12313,2025-07-01,18,2.0,9.8,16
EMP12313,2025-08-01,22,1.0,6.2,21
EMP12313,2025-09-01,20,1.0,4.0,19
EMP12313,2025-10-01,21,3.0,4.9,18
EMP12313,2025-11-01,21,3.0,11.1,18
EMP12313,2025-12-01,22,2.0,3.1,20
EMP12313,2026-01-01,20,1.0,12.5,19
EMP12313,2026-02-01,21,1.0,3.8,20
EMP12313,2026-04-01,18,0.0,0.0,18
EMP12313,2026-05-01,19,2.0,4.3,17
EMP12313,2026-06-01,22,0.0,9.6,22
EMP12314,2024-10-01,19,1.0,0.0,18
EMP12314,2024-12-01,20,3.0,5.2,17
EMP12314,2025-01-01,20,0.0,6.4,20
EMP12314,2025-02-01,20,0.0,8.3,20
EMP12314,2025-05-01,19,0.0,1.5,19
EMP12314,2025-06-01,22,1.0,1.2,21
EMP12314,2025-07-01,20,2.0,3.1,18
EMP12314,2025-08-01,18,4.0,0.0,14
EMP12314,2025-09-01,20,3.0,6.2,17
EMP12314,2025-10-01,18,1.0,4.7,17
EMP12314,2025-12-01,19,0.0,3.5,19
EMP12314,2026-01-01,20,1.0,7.6,19
EMP12314,2026-02-01,20,3.0,0.0,17
EMP12314,2026-03-01,20,0.0,6.8,20
EMP12314,2026-04-01,18,0.0,12.3,18
EMP12314,2026-05-01,18,2.0,4.2,16
EMP12314,2026-06-01,18,0.0,7.3,18
EMP12315,2022-06-01,19,1.0,6.7,18
EMP12315,2022-07-01,18,2.0,20.3,16
EMP12315,2022-08-01,21,2.0,11.8,19
EMP12315,2022-09-01,20,1.0,11.6,19
EMP12315,2022-10-01,18,4.0,2.6,14
EMP12315,2022-11-01,18,2.0,4.9,16
EMP12315,2022-12-01,18,2.0,9.8,16
EMP12315,2023-01-01,20,2.0,8.8,18
EMP12315,2023-02-01,18,2.0,7.0,16
EMP12315,2023-03-01,19,2.0,5.6,17
EMP12315,2023-04-01,18,4.0,5.7,14
EMP12315,2023-05-01,18,1.0,11.4,17
EMP12315,2023-06-01,18,0.0,2.7,18
EMP12315,2023-07-01,21,1.0,9.7,20
EMP12315,2023-09-01,18,2.0,8.4,16
EMP12315,2023-10-01,21,2.0,8.3,19
EMP12315,2023-11-01,19,1.0,9.4,18
EMP12315,2024-01-01,19,0.0,3.0,19
EMP12315,2024-03-01,20,2.0,7.5,18
EMP12315,2024-04-01,20,2.0,7.6,18
EMP12315,2024-05-01,20,1.0,3.3,19
EMP12315,2024-06-01,19,1.0,9.8,18
EMP12315,2024-07-01,20,2.0,19.4,18
EMP12315,2024-08-01,18,2.0,9.5,16
EMP12315,2024-10-01,18,2.0,8.3,16
EMP12315,2024-11-01,22,3.0,8.0,19
EMP12315,2024-12-01,20,3.0,4.8,17
EMP12315,2025-01-01,19,2.0,11.6,17
EMP12315,2025-02-01,18,2.0,6.6,16
EMP12315,2025-04-01,20,1.0,2.8,19
EMP12315,2025-05-01,20,0.0,11.7,20
EMP12315,2025-06-01,19,1.0,8.1,18
EMP12315,2025-07-01,22,2.0,7.6,20
EMP12315,2025-08-01,18,0.0,6.3,18
EMP12315,2025-09-01,20,1.0,3.3,19
EMP12315,2025-10-01,18,1.0,7.6,17
EMP12315,2025-11-01,19,2.0,4.4,17
EMP12315,2025-12-01,19,2.0,7.4,17
EMP12315,2026-01-01,21,0.0,9.5,21
EMP12315,2026-03-01,21,2.0,7.5,19
EMP12315,2026-04-01,20,0.0,16.2,20
EMP12315,2026-05-01,20,2.0,10.2,18
EMP12316,2020-10-01,20,0.0,4.2,20
EMP12316,2020-11-01,18,3.0,7.5,15
EMP12316,2020-12-01,21,3.0,0.2,18
EMP12316,2021-01-01,21,1.0,1.1,20
EMP12316,2021-02-01,18,2.0,9.6,16
EMP12316,2021-03-01,22,0.0,13.2,22
EMP12316,2021-04-01,21,3.0,13.1,18
EMP12316,2021-05-01,21,1.0,6.3,20
EMP12316,2021-06-01,22,1.0,10.2,21
EMP12316,2021-07-01,18,0.0,11.8,18
EMP12316,2021-08-01,22,0.0,10.4,22
EMP12316,2021-09-01,18,2.0,8.1,16
EMP12316,2021-10-01,18,1.0,9.5,17
EMP12316,2021-11-01,19,3.0,11.9,16
EMP12316,2021-12-01,19,0.0,0.0,19
EMP12316,2022-01-01,19,4.0,6.1,15
EMP12316,2022-02-01,18,0.0,3.3,18
EMP12316,2022-03-01,19,0.0,15.3,19
EMP12316,2022-04-01,18,1.0,6.1,17
EMP12316,2022-05-01,22,0.0,0.8,22
EMP12316,2022-06-01,22,0.0,10.0,22
EMP12316,2022-08-01,21,2.0,7.4,19
EMP12316,2022-09-01,19,3.0,8.3,16
EMP12316,2022-10-01,22,3.0,9.6,19
EMP12316,2022-11-01,18,2.0,17.0,16
EMP12316,2022-12-01,21,1.0,8.1,20
EMP12316,2023-01-01,21,1.0,9.9,20
EMP12316,2023-03-01,22,3.0,12.0,19
EMP12316,2023-04-01,22,2.0,10.7,20
EMP12316,2023-06-01,22,0.0,4.9,22
EMP12316,2023-07-01,22,3.0,8.9,19
EMP12316,2023-08-01,19,1.0,0.8,18
EMP12316,2023-09-01,21,1.0,11.2,20
EMP12316,2023-11-01,20,4.0,0.0,16
EMP12316,2023-12-01,18,1.0,8.4,17
EMP12316,2024-01-01,20,2.0,10.5,18
EMP12316,2024-03-01,20,1.0,11.4,19
EMP12316,2024-05-01,20,1.0,3.9,19
EMP12316,2024-06-01,20,3.0,4.9,17
EMP12316,2024-08-01,21,1.0,13.7,20
EMP12316,2024-09-01,19,1.0,5.4,18
EMP12316,2024-12-01,22,0.0,10.1,22
EMP12316,2025-01-01,19,1.0,16.8,18
EMP12316,2025-03-01,21,1.0,5.8,20
EMP12316,2025-04-01,21,5.0,4.7,16
EMP12316,2025-05-01,21,1.0,14.5,20
EMP12316,2025-06-01,21,0.0,10.4,21
EMP12316,2025-07-01,19,1.0,7.5,18
EMP12316,2025-08-01,20,0.0,8.5,20
EMP12316,2025-09-01,18,3.0,3.8,15
EMP12316,2025-10-01,21,1.0,10.8,20
EMP12316,2025-11-01,21,2.0,6.9,19
EMP12316,2026-02-01,19,1.0,2.8,18
EMP12316,2026-03-01,19,1.0,10.6,18
EMP12316,2026-04-01,22,1.0,8.1,21
EMP12316,2026-05-01,21,1.0,6.0,20
EMP12316,2026-06-01,19,1.0,0.7,18
EMP12317,2024-02-01,19,1.0,3.2,18
EMP12317,2024-03-01,18,2.0,1.9,16
EMP12317,2024-05-01,21,2.0,2.6,19
EMP12317,2024-06-01,22,1.0,1.7,21
EMP12317,2024-07-01,20,2.0,10.8,18
EMP12317,2024-08-01,19,1.0,8.2,18
EMP12317,2024-09-01,18,5.0,2.9,13
EMP12317,2024-10-01,21,1.0,6.5,20
EMP12317,2024-11-01,18,0.0,2.7,18
EMP12317,2024-12-01,20,2.0,2.4,18
EMP12317,2025-01-01,20,4.0,10.1,16
EMP12317,2025-02-01,19,1.0,3.5,18
EMP12317,2025-03-01,22,2.0,0.0,20
EMP12317,2025-04-01,18,1.0,4.2,17
EMP12317,2025-06-01,21,2.0,4.7,19
EMP12317,2025-07-01,21,4.0,7.6,17
EMP12317,2025-08-01,18,0.0,5.7,18
EMP12317,2025-10-01,18,1.0,8.3,17
EMP12317,2025-11-01,21,1.0,8.8,20
EMP12317,2025-12-01,19,4.0,2.5,15
EMP12317,2026-01-01,20,2.0,8.5,18
EMP12317,2026-02-01,19,1.0,5.7,18
EMP12317,2026-03-01,18,1.0,5.2,17
EMP12317,2026-04-01,19,1.0,6.4,18
EMP12317,2026-05-01,21,3.0,3.6,18
EMP12317,2026-06-01,19,0.0,7.9,19
EMP12318,2020-08-01,22,2.0,6.8,20
EMP12318,2020-09-01,22,0.0,0.4,22
EMP12318,2020-10-01,22,2.0,4.7,20
EMP12318,2020-11-01,18,1.0,0.4,17
EMP12318,2020-12-01,20,1.0,9.3,19
