Employee_ID,Effective_Date,Annual_Salary,Annual_Bonus,Change_Reason
EMP12735,2025-04-01,57797.0,1734.0,Annual Revision
EMP12735,2026-04-01,64043.0,5123.0,Market Adjustment
EMP12736,2023-04-01,31436.0,3772.0,Annual Revision
EMP12736,2024-04-01,35315.0,2825.0,Annual Revision
EMP12736,2025-04-01,40307.0,3225.0,Annual Revision
EMP12736,2026-04-01,41103.0,1233.0,Annual Revision
EMP12737,2020-04-01,39571.0,3166.0,No Change
EMP12737,2021-04-01,41840.0,5021.0,Market Adjustment
EMP12737,2022-04-01,47550.0,1427.0,Annual Revision
EMP12737,2023-04-01,55336.0,1660.0,Promotion
EMP12737,2024-04-01,59922.0,1798.0,Market Adjustment
EMP12737,2025-04-01,63793.0,3190.0,No Change
EMP12737,2026-04-01,70069.0,2102.0,Annual Revision
EMP12738,2024-04-01,44825.0,2241.0,No Change
EMP12738,2025-04-01,46907.0,3753.0,Annual Revision
EMP12738,2026-04-01,52411.0,4193.0,Promotion
EMP12739,2024-04-01,45239.0,1357.0,No Change
EMP12739,2025-04-01,47740.0,2387.0,Annual Revision
EMP12739,2026-04-01,54765.0,1643.0,No Change
EMP12740,2019-04-01,31682.0,950.0,Annual Revision
EMP12740,2020-04-01,34406.0,1032.0,Promotion
EMP12740,2021-04-01,37118.0,1856.0,Annual Revision
EMP12740,2022-04-01,42638.0,1279.0,Annual Revision
EMP12740,2023-04-01,46423.0,1393.0,Promotion
EMP12740,2024-04-01,55995.0,1680.0,Annual Revision
EMP12740,2025-04-01,59685.0,1791.0,Promotion
EMP12740,2026-04-01,70248.0,2107.0,Market Adjustment
EMP12741,2026-04-01,31882.0,956.0,No Change
EMP12742,2021-04-01,41268.0,1238.0,Annual Revision
EMP12742,2022-04-01,45671.0,1370.0,Annual Revision
EMP12742,2023-04-01,49906.0,3992.0,Annual Revision
EMP12742,2024-04-01,59848.0,4788.0,Annual Revision
EMP12742,2025-04-01,62601.0,1878.0,Annual Revision
EMP12742,2026-04-01,68739.0,8249.0,Promotion
EMP12743,2024-04-01,70990.0,3549.0,Promotion
EMP12743,2025-04-01,74977.0,5998.0,No Change
EMP12743,2026-04-01,83777.0,4189.0,Promotion
EMP12744,2021-04-01,69867.0,3493.0,Annual Revision
EMP12744,2022-04-01,75628.0,2269.0,Annual Revision
EMP12744,2023-04-01,84207.0,4210.0,Promotion
EMP12744,2024-04-01,90657.0,7253.0,Market Adjustment
EMP12744,2025-04-01,99459.0,11935.0,Annual Revision
EMP12744,2026-04-01,103644.0,5182.0,Annual Revision
EMP12745,2023-04-01,69746.0,5580.0,Annual Revision
EMP12745,2024-04-01,81984.0,4099.0,Promotion
EMP12745,2025-04-01,83655.0,6692.0,Annual Revision
EMP12745,2026-04-01,97561.0,2927.0,Annual Revision
EMP12746,2022-04-01,33155.0,2652.0,Annual Revision
EMP12746,2023-04-01,35466.0,1064.0,No Change
EMP12746,2024-04-01,37138.0,1857.0,Promotion
EMP12746,2025-04-01,42894.0,2145.0,Annual Revision
EMP12746,2026-04-01,46480.0,2324.0,Annual Revision
EMP12747,2020-04-01,31932.0,1597.0,Annual Revision
EMP12747,2021-04-01,34545.0,1727.0,No Change
EMP12747,2022-04-01,38053.0,3044.0,No Change
EMP12747,2023-04-01,42336.0,1270.0,Promotion
EMP12747,2024-04-01,46835.0,2342.0,Annual Revision
EMP12747,2025-04-01,53535.0,1606.0,Promotion
EMP12747,2026-04-01,58875.0,2944.0,Market Adjustment
EMP12748,2020-04-01,62711.0,5017.0,Annual Revision
EMP12748,2021-04-01,70299.0,5624.0,Annual Revision
EMP12748,2022-04-01,83022.0,4151.0,No Change
EMP12748,2023-04-01,86159.0,2585.0,Market Adjustment
EMP12748,2024-04-01,95965.0,4798.0,No Change
EMP12748,2025-04-01,108153.0,5408.0,Annual Revision
EMP12748,2026-04-01,120127.0,6006.0,Market Adjustment
EMP12749,2020-04-01,42273.0,3382.0,Market Adjustment
EMP12749,2021-04-01,44841.0,1345.0,Promotion
EMP12749,2022-04-01,46495.0,3720.0,Market Adjustment
EMP12749,2023-04-01,55219.0,2761.0,Annual Revision
EMP12749,2024-04-01,61009.0,3050.0,Market Adjustment
EMP12749,2025-04-01,68337.0,3417.0,Promotion
EMP12749,2026-04-01,73232.0,2197.0,Market Adjustment
EMP12750,2022-04-01,92759.0,7421.0,Market Adjustment
EMP12750,2023-04-01,98970.0,2969.0,Annual Revision
EMP12750,2024-04-01,115440.0,9235.0,Annual Revision
EMP12750,2025-04-01,126524.0,3796.0,Annual Revision
EMP12750,2026-04-01,133897.0,10712.0,No Change
EMP12751,2021-04-01,41355.0,4963.0,Annual Revision
EMP12751,2022-04-01,44464.0,5336.0,Market Adjustment
EMP12751,2023-04-01,53599.0,4288.0,Annual Revision
EMP12751,2024-04-01,58321.0,4666.0,Annual Revision
EMP12751,2025-04-01,65718.0,1972.0,Annual Revision
EMP12751,2026-04-01,71598.0,5728.0,Annual Revision
EMP12752,2022-04-01,45352.0,3628.0,Annual Revision
EMP12752,2023-04-01,47127.0,3770.0,No Change
EMP12752,2024-04-01,56051.0,4484.0,Annual Revision
EMP12752,2025-04-01,56137.0,2807.0,Annual Revision
EMP12752,2026-04-01,63285.0,3164.0,Annual Revision
EMP12753,2025-04-01,32422.0,3891.0,Annual Revision
EMP12753,2026-04-01,33279.0,2662.0,No Change
EMP12754,2025-04-01,64427.0,3221.0,No Change
EMP12754,2026-04-01,69387.0,3469.0,Annual Revision
EMP12755,2026-04-01,45593.0,1368.0,Annual Revision
EMP12756,2022-04-01,31796.0,2544.0,Annual Revision
EMP12756,2023-04-01,34863.0,1046.0,Annual Revision
EMP12756,2024-04-01,39273.0,4713.0,Promotion
EMP12756,2025-04-01,42462.0,3397.0,Market Adjustment
EMP12756,2026-04-01,50252.0,1508.0,Annual Revision
EMP12757,2020-04-01,64248.0,7710.0,Annual Revision
EMP12757,2021-04-01,72193.0,8663.0,Market Adjustment
EMP12757,2022-04-01,75365.0,9044.0,Promotion
EMP12757,2023-04-01,82339.0,4117.0,Annual Revision
EMP12757,2024-04-01,92408.0,7393.0,Annual Revision
EMP12757,2025-04-01,98902.0,7912.0,Promotion
EMP12757,2026-04-01,107825.0,12939.0,Annual Revision
EMP12758,2019-04-01,71033.0,3552.0,Annual Revision
EMP12758,2020-04-01,72961.0,2189.0,Promotion
EMP12758,2021-04-01,75626.0,3781.0,Annual Revision
EMP12758,2022-04-01,80187.0,6415.0,Annual Revision
EMP12758,2023-04-01,103619.0,5181.0,Annual Revision
EMP12758,2024-04-01,109097.0,3273.0,Promotion
EMP12758,2025-04-01,113587.0,5679.0,Promotion
EMP12758,2026-04-01,126536.0,3796.0,No Change
EMP12759,2024-04-01,66156.0,3308.0,Annual Revision
EMP12759,2025-04-01,73164.0,5853.0,Annual Revision
EMP12759,2026-04-01,78629.0,3931.0,Annual Revision
EMP12760,2026-04-01,68460.0,2054.0,Promotion
EMP12761,2019-04-01,41113.0,3289.0,Promotion
EMP12761,2020-04-01,46035.0,2302.0,Annual Revision
EMP12761,2021-04-01,49496.0,5939.0,Annual Revision
EMP12761,2022-04-01,51184.0,4095.0,No Change
EMP12761,2023-04-01,58345.0,4668.0,Annual Revision
EMP12761,2024-04-01,65154.0,3258.0,No Change
EMP12761,2025-04-01,71580.0,3579.0,Annual Revision
EMP12761,2026-04-01,78380.0,9406.0,Annual Revision
EMP12762,2024-04-01,30940.0,2475.0,Annual Revision
EMP12762,2025-04-01,35330.0,4240.0,Annual Revision
EMP12762,2026-04-01,39430.0,1972.0,Annual Revision
EMP12763,2023-04-01,43106.0,1293.0,Annual Revision
EMP12763,2024-04-01,51887.0,4151.0,Annual Revision
EMP12763,2025-04-01,55546.0,4444.0,Annual Revision
EMP12763,2026-04-01,62055.0,1862.0,Annual Revision
EMP12764,2025-04-01,68649.0,5492.0,Annual Revision
EMP12764,2026-04-01,70936.0,5675.0,Annual Revision
EMP12765,2024-04-01,124019.0,9922.0,Market Adjustment
EMP12765,2025-04-01,129946.0,6497.0,Market Adjustment
EMP12765,2026-04-01,156308.0,4689.0,Market Adjustment
EMP12766,2026-04-01,67033.0,5363.0,Annual Revision
EMP12767,2023-04-01,46795.0,5615.0,Promotion
EMP12767,2024-04-01,51188.0,2559.0,Annual Revision
EMP12767,2025-04-01,58097.0,4648.0,Annual Revision
EMP12767,2026-04-01,59383.0,1781.0,Promotion
EMP12768,2019-04-01,83552.0,4178.0,Annual Revision
EMP12768,2020-04-01,100558.0,5028.0,Annual Revision
EMP12768,2021-04-01,101527.0,8122.0,Promotion
EMP12768,2022-04-01,112290.0,8983.0,No Change
EMP12768,2023-04-01,142108.0,4263.0,Promotion
EMP12768,2024-04-01,148809.0,7440.0,No Change
EMP12768,2025-04-01,169477.0,13558.0,Annual Revision
EMP12768,2026-04-01,185577.0,9279.0,No Change
EMP12769,2024-04-01,63876.0,5110.0,Promotion
EMP12769,2025-04-01,72414.0,8690.0,Promotion
EMP12769,2026-04-01,78457.0,2354.0,Promotion
EMP12770,2023-04-01,67364.0,3368.0,Market Adjustment
EMP12770,2024-04-01,73451.0,2204.0,No Change
EMP12770,2025-04-01,93113.0,7449.0,Market Adjustment
EMP12770,2026-04-01,90042.0,2701.0,Promotion
EMP12771,2019-04-01,33363.0,1668.0,Promotion
EMP12771,2020-04-01,34049.0,2724.0,Promotion
EMP12771,2021-04-01,37171.0,2974.0,Annual Revision
EMP12771,2022-04-01,41870.0,3350.0,Promotion
EMP12771,2023-04-01,48789.0,3903.0,Promotion
EMP12771,2024-04-01,54494.0,4359.0,Promotion
EMP12771,2025-04-01,57116.0,4569.0,Annual Revision
EMP12771,2026-04-01,68036.0,5443.0,Annual Revision
EMP12772,2023-04-01,66090.0,1983.0,No Change
EMP12772,2024-04-01,70450.0,3522.0,Promotion
EMP12772,2025-04-01,77256.0,2318.0,No Change
EMP12772,2026-04-01,79961.0,2399.0,Annual Revision
EMP12773,2019-04-01,122910.0,6145.0,Annual Revision
EMP12773,2020-04-01,140158.0,7008.0,Annual Revision
EMP12773,2021-04-01,148409.0,11873.0,Annual Revision
EMP12773,2022-04-01,147871.0,11830.0,Annual Revision
EMP12773,2023-04-01,178960.0,8948.0,Market Adjustment
EMP12773,2024-04-01,180338.0,14427.0,No Change
EMP12773,2025-04-01,210732.0,10537.0,Annual Revision
EMP12773,2026-04-01,228945.0,6868.0,Annual Revision
EMP12774,2024-04-01,40154.0,2008.0,Annual Revision
EMP12774,2025-04-01,43175.0,3454.0,Annual Revision
EMP12774,2026-04-01,51370.0,2568.0,Annual Revision
EMP12775,2025-04-01,89045.0,2671.0,Annual Revision
EMP12775,2026-04-01,97976.0,4899.0,Annual Revision
EMP12776,2026-04-01,70443.0,8453.0,Annual Revision
EMP12777,2021-04-01,66542.0,7985.0,Annual Revision
EMP12777,2022-04-01,69442.0,2083.0,Annual Revision
EMP12777,2023-04-01,77407.0,6193.0,Market Adjustment
EMP12777,2024-04-01,82826.0,6626.0,Annual Revision
EMP12777,2025-04-01,95381.0,11446.0,Promotion
EMP12777,2026-04-01,103246.0,3097.0,Promotion
EMP12778,2024-04-01,41302.0,1239.0,Annual Revision
EMP12778,2025-04-01,46014.0,5522.0,Market Adjustment
EMP12778,2026-04-01,48642.0,3891.0,No Change
EMP12779,2022-04-01,80308.0,4015.0,No Change
EMP12779,2023-04-01,95630.0,2869.0,Market Adjustment
EMP12779,2024-04-01,114561.0,5728.0,Annual Revision
EMP12779,2025-04-01,121461.0,6073.0,Annual Revision
EMP12779,2026-04-01,144903.0,7245.0,Annual Revision
EMP12780,2023-04-01,91484.0,7319.0,Market Adjustment
EMP12780,2024-04-01,96957.0,4848.0,Annual Revision
EMP12780,2025-04-01,106636.0,8531.0,Market Adjustment
EMP12780,2026-04-01,111315.0,8905.0,Annual Revision
EMP12781,2022-04-01,121514.0,6076.0,Market Adjustment
EMP12781,2023-04-01,132699.0,6635.0,Annual Revision
EMP12781,2024-04-01,149278.0,7464.0,Market Adjustment
EMP12781,2025-04-01,162362.0,19483.0,Promotion
EMP12781,2026-04-01,179820.0,14386.0,Annual Revision
EMP12782,2021-04-01,43481.0,3478.0,Annual Revision
EMP12782,2022-04-01,46763.0,3741.0,Annual Revision
EMP12782,2023-04-01,47567.0,3805.0,Annual Revision
EMP12782,2024-04-01,56073.0,2804.0,Market Adjustment
EMP12782,2025-04-01,59125.0,1774.0,No Change
EMP12782,2026-04-01,60624.0,1819.0,Promotion
EMP12783,2023-04-01,42501.0,3400.0,Annual Revision
EMP12783,2024-04-01,45323.0,1360.0,Annual Revision
EMP12783,2025-04-01,48523.0,2426.0,Promotion
EMP12783,2026-04-01,54218.0,1627.0,Annual Revision
EMP12784,2022-04-01,70678.0,3534.0,Annual Revision
EMP12784,2023-04-01,78719.0,3936.0,Annual Revision
EMP12784,2024-04-01,76387.0,3819.0,Annual Revision
EMP12784,2025-04-01,93885.0,4694.0,Promotion
EMP12784,2026-04-01,107162.0,5358.0,Promotion
EMP12785,2022-04-01,40603.0,3248.0,Market Adjustment
EMP12785,2023-04-01,48504.0,1455.0,Annual Revision
EMP12785,2024-04-01,52878.0,6345.0,Annual Revision
EMP12785,2025-04-01,61218.0,3061.0,Annual Revision
EMP12785,2026-04-01,61557.0,3078.0,No Change
EMP12786,2023-04-01,40983.0,1229.0,Market Adjustment
EMP12786,2024-04-01,46408.0,1392.0,Promotion
EMP12786,2025-04-01,49784.0,2489.0,Annual Revision
EMP12786,2026-04-01,54773.0,2739.0,Annual Revision
EMP12787,2019-04-01,69409.0,5553.0,Market Adjustment
EMP12787,2020-04-01,73991.0,5919.0,Annual Revision
EMP12787,2021-04-01,81886.0,6551.0,Annual Revision
EMP12787,2022-04-01,82620.0,9914.0,No Change
EMP12787,2023-04-01,95347.0,4767.0,Annual Revision
EMP12787,2024-04-01,115035.0,5752.0,Annual Revision
EMP12787,2025-04-01,121660.0,9733.0,Annual Revision
EMP12787,2026-04-01,128481.0,15418.0,Annual Revision
EMP12788,2024-04-01,71219.0,8546.0,Annual Revision
EMP12788,2025-04-01,77664.0,3883.0,Annual Revision
EMP12788,2026-04-01,85641.0,2569.0,No Change
EMP12789,2022-04-01,31068.0,2485.0,Annual Revision
EMP12789,2023-04-01,32954.0,1648.0,Annual Revision
EMP12789,2024-04-01,35210.0,1760.0,Annual Revision
EMP12789,2025-04-01,42506.0,2125.0,Annual Revision
EMP12789,2026-04-01,45870.0,1376.0,Annual Revision
EMP12790,2024-04-01,88929.0,2668.0,Annual Revision
EMP12790,2025-04-01,95521.0,4776.0,No Change
EMP12790,2026-04-01,102899.0,5145.0,Market Adjustment
EMP12791,2025-04-01,65819.0,3291.0,Annual Revision
EMP12791,2026-04-01,75801.0,3790.0,Market Adjustment
EMP12792,2023-04-01,64150.0,5132.0,Market Adjustment
EMP12792,2024-04-01,70291.0,2109.0,Annual Revision
EMP12792,2025-04-01,73270.0,3663.0,Annual Revision
EMP12792,2026-04-01,88752.0,4438.0,Promotion
EMP12793,2021-04-01,65681.0,7882.0,Market Adjustment
EMP12793,2022-04-01,74836.0,3742.0,Annual Revision
EMP12793,2023-04-01,76076.0,6086.0,Annual Revision
EMP12793,2024-04-01,84611.0,4231.0,Annual Revision
EMP12793,2025-04-01,93836.0,7507.0,Annual Revision
EMP12793,2026-04-01,100804.0,5040.0,Promotion
EMP12794,2024-04-01,45144.0,3611.0,Market Adjustment
EMP12794,2025-04-01,47273.0,1418.0,Promotion
EMP12794,2026-04-01,50407.0,1512.0,Annual Revision
EMP12795,2024-04-01,65397.0,1962.0,Annual Revision
EMP12795,2025-04-01,73744.0,2212.0,Annual Revision
EMP12795,2026-04-01,77545.0,3877.0,Market Adjustment
EMP12796,2019-04-01,43248.0,3460.0,Promotion
EMP12796,2020-04-01,45062.0,1352.0,Annual Revision
EMP12796,2021-04-01,46829.0,1405.0,Market Adjustment
EMP12796,2022-04-01,51676.0,6201.0,No Change
EMP12796,2023-04-01,55214.0,1656.0,Market Adjustment
EMP12796,2024-04-01,65063.0,3253.0,No Change
EMP12796,2025-04-01,72401.0,5792.0,Market Adjustment
EMP12796,2026-04-01,82959.0,9955.0,Promotion
EMP12797,2025-04-01,43424.0,2171.0,Annual Revision
EMP12797,2026-04-01,46822.0,2341.0,Annual Revision
EMP12798,2020-04-01,31977.0,2558.0,Promotion
EMP12798,2021-04-01,31607.0,3793.0,Annual Revision
EMP12798,2022-04-01,36901.0,1845.0,Annual Revision
EMP12798,2023-04-01,41293.0,3303.0,Annual Revision
EMP12798,2024-04-01,48161.0,2408.0,Annual Revision
EMP12798,2025-04-01,52249.0,1567.0,Annual Revision
EMP12798,2026-04-01,51812.0,4145.0,Market Adjustment
EMP12799,2020-04-01,46467.0,1394.0,Annual Revision
EMP12799,2021-04-01,48094.0,2405.0,Annual Revision
EMP12799,2022-04-01,50395.0,4032.0,Promotion
EMP12799,2023-04-01,57492.0,4599.0,Market Adjustment
EMP12799,2024-04-01,65165.0,5213.0,Annual Revision
EMP12799,2025-04-01,65411.0,1962.0,Market Adjustment
EMP12799,2026-04-01,76120.0,3806.0,Market Adjustment
EMP12800,2019-04-01,64435.0,3222.0,Annual Revision
EMP12800,2020-04-01,80475.0,2414.0,No Change
EMP12800,2021-04-01,81516.0,4076.0,Annual Revision
EMP12800,2022-04-01,82016.0,4101.0,Market Adjustment
EMP12800,2023-04-01,103732.0,5187.0,Market Adjustment
EMP12800,2024-04-01,105259.0,3158.0,Annual Revision
EMP12800,2025-04-01,112549.0,3376.0,Annual Revision
EMP12800,2026-04-01,130373.0,15645.0,Annual Revision
EMP12801,2024-04-01,93221.0,7458.0,Annual Revision
EMP12801,2025-04-01,102093.0,8167.0,Promotion
EMP12801,2026-04-01,114224.0,3427.0,Annual Revision
EMP12802,2023-04-01,46024.0,5523.0,Annual Revision
EMP12802,2024-04-01,50561.0,6067.0,Market Adjustment
EMP12802,2025-04-01,54495.0,4360.0,Market Adjustment
EMP12802,2026-04-01,55388.0,1662.0,Annual Revision
EMP12803,2019-04-01,30566.0,917.0,Market Adjustment
EMP12803,2020-04-01,33912.0,1696.0,No Change
EMP12803,2021-04-01,37664.0,4520.0,No Change
EMP12803,2022-04-01,40029.0,2001.0,Market Adjustment
EMP12803,2023-04-01,46352.0,3708.0,No Change
EMP12803,2024-04-01,49625.0,3970.0,Market Adjustment
EMP12803,2025-04-01,51809.0,4145.0,Annual Revision
EMP12803,2026-04-01,58124.0,1744.0,Market Adjustment
EMP12804,2024-04-01,42116.0,3369.0,No Change
EMP12804,2025-04-01,43763.0,2188.0,Market Adjustment
EMP12804,2026-04-01,53075.0,6369.0,Annual Revision
EMP12805,2024-04-01,31672.0,950.0,Annual Revision
EMP12805,2025-04-01,36451.0,1823.0,No Change
EMP12805,2026-04-01,36968.0,1848.0,Market Adjustment
EMP12806,2020-04-01,67970.0,5438.0,No Change
EMP12806,2021-04-01,71780.0,5742.0,Annual Revision
EMP12806,2022-04-01,72893.0,5831.0,Annual Revision
EMP12806,2023-04-01,91419.0,7314.0,Annual Revision
EMP12806,2024-04-01,93017.0,7441.0,Annual Revision
EMP12806,2025-04-01,108380.0,8670.0,Annual Revision
EMP12806,2026-04-01,113992.0,5700.0,Annual Revision
EMP12807,2020-04-01,31596.0,2528.0,Annual Revision
EMP12807,2021-04-01,35018.0,2801.0,Annual Revision
EMP12807,2022-04-01,35466.0,2837.0,Annual Revision
EMP12807,2023-04-01,44389.0,1332.0,Annual Revision
EMP12807,2024-04-01,46267.0,3701.0,Annual Revision
EMP12807,2025-04-01,51141.0,1534.0,Annual Revision
EMP12807,2026-04-01,56118.0,2806.0,Promotion
EMP12808,2023-04-01,89686.0,2691.0,Annual Revision
EMP12808,2024-04-01,101714.0,3051.0,Market Adjustment
EMP12808,2025-04-01,106260.0,8501.0,Promotion
EMP12808,2026-04-01,129115.0,6456.0,Annual Revision
EMP12809,2023-04-01,86147.0,6892.0,Annual Revision
EMP12809,2024-04-01,99473.0,2984.0,Annual Revision
EMP12809,2025-04-01,107992.0,8639.0,Annual Revision
EMP12809,2026-04-01,116622.0,5831.0,No Change
EMP12810,2020-04-01,41399.0,2070.0,No Change
EMP12810,2021-04-01,45969.0,1379.0,Annual Revision
EMP12810,2022-04-01,46922.0,2346.0,No Change
EMP12810,2023-04-01,56173.0,2809.0,Annual Revision
EMP12810,2024-04-01,57917.0,1738.0,Promotion
EMP12810,2025-04-01,59122.0,2956.0,Market Adjustment
EMP12810,2026-04-01,71443.0,5715.0,Market Adjustment
EMP12811,2024-04-01,81401.0,6512.0,Annual Revision
EMP12811,2025-04-01,96310.0,4815.0,Annual Revision
EMP12811,2026-04-01,109392.0,8751.0,Annual Revision
EMP12812,2023-04-01,65638.0,3282.0,Promotion
EMP12812,2024-04-01,71068.0,2132.0,Promotion
EMP12812,2025-04-01,80548.0,6444.0,No Change
EMP12812,2026-04-01,90098.0,4505.0,Annual Revision
EMP12813,2022-04-01,41569.0,3326.0,Annual Revision
EMP12813,2023-04-01,45915.0,3673.0,Annual Revision
EMP12813,2024-04-01,53257.0,4261.0,Promotion
EMP12813,2025-04-01,52790.0,4223.0,Annual Revision
EMP12813,2026-04-01,56997.0,4560.0,Market Adjustment
EMP12814,2019-04-01,89481.0,7158.0,Promotion
EMP12814,2020-04-01,96820.0,7746.0,Annual Revision
EMP12814,2021-04-01,103425.0,5171.0,Annual Revision
EMP12814,2022-04-01,109240.0,8739.0,Annual Revision
EMP12814,2023-04-01,138347.0,4150.0,Promotion
EMP12814,2024-04-01,142432.0,11395.0,Market Adjustment
EMP12814,2025-04-01,150580.0,4517.0,No Change
EMP12814,2026-04-01,158727.0,4762.0,Annual Revision
EMP12815,2019-04-01,32177.0,1609.0,No Change
EMP12815,2020-04-01,32618.0,2609.0,Annual Revision
EMP12815,2021-04-01,33877.0,4065.0,Annual Revision
EMP12815,2022-04-01,37839.0,4541.0,Promotion
EMP12815,2023-04-01,47931.0,5752.0,Annual Revision
EMP12815,2024-04-01,51655.0,4132.0,Annual Revision
EMP12815,2025-04-01,53719.0,6446.0,Promotion
EMP12815,2026-04-01,57735.0,2887.0,Annual Revision
EMP12816,2024-04-01,69337.0,5547.0,Annual Revision
EMP12816,2025-04-01,75697.0,6056.0,Promotion
EMP12816,2026-04-01,89015.0,7121.0,Market Adjustment
EMP12817,2023-04-01,45451.0,2273.0,Promotion
EMP12817,2024-04-01,50974.0,4078.0,Promotion
EMP12817,2025-04-01,54316.0,4345.0,Promotion
EMP12817,2026-04-01,59151.0,1775.0,Annual Revision
EMP12818,2024-04-01,34051.0,1703.0,Annual Revision
EMP12818,2025-04-01,34447.0,1722.0,Promotion
EMP12818,2026-04-01,36311.0,1089.0,No Change
EMP12819,2024-04-01,65604.0,1968.0,Annual Revision
EMP12819,2025-04-01,72770.0,3638.0,Annual Revision
EMP12819,2026-04-01,77049.0,2311.0,Annual Revision
EMP12820,2023-04-01,42838.0,2142.0,Market Adjustment
EMP12820,2024-04-01,49060.0,3925.0,Promotion
EMP12820,2025-04-01,51306.0,4104.0,Annual Revision
EMP12820,2026-04-01,51278.0,2564.0,Promotion
EMP12821,2026-04-01,66233.0,1987.0,Annual Revision
EMP12822,2025-04-01,64973.0,1949.0,Annual Revision
EMP12822,2026-04-01,79148.0,3957.0,Annual Revision
EMP12823,2021-04-01,31341.0,940.0,Annual Revision
EMP12823,2022-04-01,34446.0,2756.0,Annual Revision
EMP12823,2023-04-01,38829.0,3106.0,Annual Revision
EMP12823,2024-04-01,42320.0,3386.0,Market Adjustment
EMP12823,2025-04-01,48599.0,3888.0,No Change
EMP12823,2026-04-01,57609.0,1728.0,No Change
EMP12824,2021-04-01,69689.0,3484.0,Market Adjustment
EMP12824,2022-04-01,70429.0,5634.0,Annual Revision
EMP12824,2023-04-01,87202.0,6976.0,Annual Revision
EMP12824,2024-04-01,93058.0,4653.0,Market Adjustment
EMP12824,2025-04-01,110108.0,13213.0,Promotion
EMP12824,2026-04-01,116323.0,3490.0,Annual Revision
EMP12825,2026-04-01,88238.0,2647.0,Market Adjustment
EMP12826,2024-04-01,31239.0,1562.0,Market Adjustment
EMP12826,2025-04-01,33619.0,2690.0,Annual Revision
EMP12826,2026-04-01,38320.0,1150.0,Annual Revision
EMP12827,2019-04-01,33811.0,1014.0,No Change
EMP12827,2020-04-01,36085.0,1083.0,Annual Revision
EMP12827,2021-04-01,34558.0,1037.0,Annual Revision
EMP12827,2022-04-01,36670.0,1100.0,Annual Revision
EMP12827,2023-04-01,44743.0,2237.0,Annual Revision
EMP12827,2024-04-01,50569.0,4046.0,Market Adjustment
EMP12827,2025-04-01,54117.0,1624.0,Promotion
EMP12827,2026-04-01,55897.0,2795.0,Market Adjustment
EMP12828,2021-04-01,32565.0,1628.0,Promotion
EMP12828,2022-04-01,32311.0,2585.0,Market Adjustment
EMP12828,2023-04-01,37556.0,3004.0,No Change
EMP12828,2024-04-01,41353.0,2068.0,Annual Revision
EMP12828,2025-04-01,45974.0,2299.0,Market Adjustment
EMP12828,2026-04-01,48641.0,1459.0,Annual Revision
EMP12829,2026-04-01,120604.0,3618.0,Annual Revision
EMP12830,2023-04-01,42796.0,1284.0,No Change
EMP12830,2024-04-01,50108.0,4009.0,No Change
EMP12830,2025-04-01,56448.0,2822.0,Promotion
EMP12830,2026-04-01,56737.0,4539.0,Annual Revision
EMP12831,2020-04-01,66711.0,2001.0,Promotion
EMP12831,2021-04-01,73324.0,5866.0,Annual Revision
EMP12831,2022-04-01,73145.0,2194.0,Promotion
EMP12831,2023-04-01,86710.0,6937.0,No Change
EMP12831,2024-04-01,89917.0,10790.0,Market Adjustment
EMP12831,2025-04-01,98128.0,7850.0,No Change
EMP12831,2026-04-01,113008.0,5650.0,Annual Revision
EMP12832,2022-04-01,86257.0,4313.0,Market Adjustment
EMP12832,2023-04-01,106876.0,8550.0,Annual Revision
EMP12832,2024-04-01,108471.0,8678.0,Annual Revision
EMP12832,2025-04-01,114008.0,3420.0,Annual Revision
EMP12832,2026-04-01,125470.0,3764.0,Promotion
EMP12833,2020-04-01,60750.0,1822.0,Market Adjustment
EMP12833,2021-04-01,69645.0,3482.0,Market Adjustment
EMP12833,2022-04-01,76034.0,3802.0,Promotion
EMP12833,2023-04-01,88232.0,4412.0,Market Adjustment
EMP12833,2024-04-01,100004.0,3000.0,No Change
EMP12833,2025-04-01,107401.0,8592.0,Annual Revision
EMP12833,2026-04-01,125870.0,3776.0,Promotion
EMP12834,2024-04-01,42516.0,1275.0,Annual Revision
EMP12834,2025-04-01,46623.0,2331.0,Market Adjustment
EMP12834,2026-04-01,48652.0,2433.0,Annual Revision
EMP12835,2020-04-01,40456.0,3236.0,Promotion
EMP12835,2021-04-01,44685.0,2234.0,Annual Revision
EMP12835,2022-04-01,46717.0,2336.0,Annual Revision
EMP12835,2023-04-01,55217.0,2761.0,Annual Revision
EMP12835,2024-04-01,60402.0,4832.0,No Change
EMP12835,2025-04-01,62686.0,3134.0,No Change
EMP12835,2026-04-01,71995.0,3600.0,Promotion
EMP12836,2019-04-01,61264.0,3063.0,Market Adjustment
EMP12836,2020-04-01,65726.0,1972.0,Annual Revision
EMP12836,2021-04-01,71994.0,3600.0,Annual Revision
EMP12836,2022-04-01,78705.0,6296.0,Annual Revision
EMP12836,2023-04-01,91868.0,4593.0,Annual Revision
EMP12836,2024-04-01,95348.0,7628.0,Annual Revision
EMP12836,2025-04-01,115917.0,5796.0,Market Adjustment
EMP12836,2026-04-01,119772.0,3593.0,Annual Revision
EMP12837,2022-04-01,32137.0,964.0,Annual Revision
EMP12837,2023-04-01,35648.0,1782.0,Annual Revision
EMP12837,2024-04-01,36483.0,1094.0,Annual Revision
EMP12837,2025-04-01,41492.0,2075.0,Annual Revision
